,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3.7842,-7.638765438,-7.609828716,-7.519542302,-7.403143551,-7.199265669,-6.957959826,-6.850742823,-6.889520283,-6.92118454,-6.808278856,-6.727013993,-6.766115085,-6.822168903,-6.769900361,-6.714783783,-6.755604752,-6.816783512,-6.780958667,-6.724188829,-6.756088222,-6.816219253,-6.787942126,-6.721791856,-6.751202815,-6.838109973,-6.842171951,-6.761026901,-6.759418921,-6.832894155,-6.849138612,-6.769984583,-6.762482543,-6.834551994,-6.858365102,-6.777512465,-6.763470251,-6.836749619,-6.872844365,-6.804985804,-6.817138588,-6.933901474,-6.980724374,-6.856925177,-6.813362112,-6.914069842,-6.976393585,-6.864239993,-6.814622298,-6.935489485,-7.055221126,-6.957398565,-6.858432423,-6.933026223,-7.049810142,-6.967654934,-6.849539902,-6.907421582,-7.037666275,-6.982703223,-6.847382197,-6.855215585,-6.925128963,-6.872238946,-6.774172,-6.815597974,-6.914391721,-6.885453118,-6.776718044,-6.801057328,-6.901577314,-6.891588199,-6.78146395,-6.794583366,-6.894352225,-6.916000124,-6.826206072,-6.827349287,-6.905818638,-6.925309263,-6.833551606,-6.822186728,-6.895813523,-6.946547783,-6.935436777,-7.006556654,-7.089877765,-7.041119962,-6.932876395,-6.969223724,-7.064205214,-7.039811717,-6.933798797,-6.956401234,-7.058883089,-7.053894656,-6.94704396,-6.948614135,-7.051667502,-7.074991361,-6.991074098
3.8086,-7.49921386,-7.43756337,-7.299673829,-7.200580326,-7.138608774,-7.194614897,-7.275263592,-7.180849285,-7.029333447,-7.131447387,-7.209049997,-6.999503815,-6.853791065,-7.01977792,-7.211943521,-7.025581728,-6.8448054,-6.980910762,-7.208344181,-7.055798803,-6.852021659,-6.953051226,-7.197883278,-7.090800537,-6.895269957,-6.994103301,-7.268358931,-7.151039159,-6.90721544,-6.967633683,-7.25594773,-7.179830432,-6.920806803,-6.944878421,-7.232865205,-7.201402586,-6.938008517,-6.93113169,-7.229028708,-7.285949601,-7.054349596,-7.028519173,-7.314742824,-7.361088344,-7.080988545,-7.000607987,-7.260838977,-7.364877763,-7.109586291,-7.019342478,-7.285368798,-7.431330689,-7.151272903,-7.014921998,-7.243821347,-7.423544859,-7.161871535,-7.002418771,-7.207259095,-7.444040989,-7.210148876,-6.973733071,-7.0666667,-7.29304609,-7.178511039,-6.976113538,-7.043348004,-7.281974024,-7.193966597,-6.974529581,-7.011146989,-7.265383385,-7.223270185,-7.010992157,-7.04385831,-7.352191603,-7.352545121,-7.083412366,-7.043764125,-7.329114842,-7.369393883,-7.099823708,-7.067070529,-7.544006994,-7.919295118,-7.480991467,-7.203225314,-7.522145197,-7.893191905,-7.509949599,-7.199782263,-7.471033495,-7.885010692,-7.558564088,-7.213663464,-7.438655846,-7.894522838,-7.619476488,-7.237494372,-7.423967079
3.833,-7.819867671,-7.665910697,-7.475834127,-7.520569608,-7.455891853,-7.158158333,-6.979686512,-7.056180441,-7.111847074,-6.951348425,-6.816775249,-6.839085119,-6.874277015,-6.805665433,-6.750070519,-6.809234059,-6.873899944,-6.821434897,-6.754021137,-6.797429015,-6.870408488,-6.828587542,-6.754167621,-6.790922183,-6.886799455,-6.87149454,-6.78939345,-6.802903602,-6.894367378,-6.886678024,-6.798292045,-6.795562972,-6.886426108,-6.893824014,-6.808673995,-6.793426846,-6.878959344,-6.893734397,-6.815050376,-6.803429438,-6.902677818,-6.937686332,-6.852188456,-6.812235928,-6.891991568,-6.928550839,-6.838258302,-6.783137459,-6.860937044,-6.929060164,-6.860357535,-6.791335994,-6.848409585,-6.917889835,-6.858146465,-6.785034238,-6.839356182,-6.924211267,-6.877911775,-6.792627402,-6.814532263,-6.864826526,-6.790602381,-6.70511235,-6.756021837,-6.855562645,-6.801837885,-6.705547915,-6.741842213,-6.848144714,-6.808001201,-6.70564553,-6.730182749,-6.842993576,-6.838410233,-6.757607481,-6.775863471,-6.873381562,-6.859864549,-6.764496231,-6.766120009,-6.864896762,-6.919044675,-6.956724345,-7.074521611,-7.14881058,-7.039680046,-6.960980008,-7.050275247,-7.13678144,-7.046127925,-6.957612154,-7.03542498,-7.135187586,-7.064066486,-6.964156374,-7.024999857,-7.129834598,-7.072935999,-6.968355529
3.8574,-7.914139221,-7.760178376,-7.553512901,-7.604832991,-7.536534557,-7.01806334,-6.660637139,-6.714586579,-7.030766912,-6.989041376,-6.653246662,-6.592006737,-6.83651286,-6.912404521,-6.659615865,-6.582563745,-6.817037335,-6.936538327,-6.683662539,-6.571417963,-6.78350064,-6.942587711,-6.704217552,-6.567381081,-6.761828732,-6.957581315,-6.733337842,-6.566000188,-6.732351858,-6.959047825,-6.764658624,-6.572599135,-6.708170306,-6.955172378,-6.790258139,-6.576805062,-6.6831662,-6.94912544,-6.816835601,-6.584935622,-6.662149749,-6.935480518,-6.844027661,-6.599996296,-6.645104414,-6.91636851,-6.862191539,-6.599788605,-6.614352194,-6.903605531,-6.911450072,-6.626124577,-6.591346738,-6.868049388,-6.934986329,-6.644513833,-6.568320745,-6.821781414,-6.944196429,-6.669993204,-6.549900888,-6.718777773,-6.81816336,-6.598966969,-6.499997113,-6.674491837,-6.816508611,-6.614231409,-6.494161282,-6.648161877,-6.816413228,-6.635006293,-6.495699585,-6.638292167,-6.849525863,-6.686184055,-6.505007281,-6.605801996,-6.831495119,-6.70874821,-6.511571499,-6.587001128,-6.879076373,-6.932047712,-6.779781957,-6.79632115,-6.983605646,-6.958525422,-6.778858968,-6.775758233,-6.964943193,-6.975350241,-6.792374072,-6.768971845,-6.95640753,-7.001224441,-6.812201544,-6.761065424,-6.938896913,-7.021940392
3.8818,-7.659483098,-7.578714524,-7.408304426,-7.383940987,-7.320504766,-7.056947214,-6.867362491,-6.902647867,-7.007837195,-6.905199042,-6.759072573,-6.796832739,-6.938979819,-6.90790368,-6.771767944,-6.794057552,-6.936477774,-6.917043256,-6.772873216,-6.77807478,-6.925624896,-6.92878299,-6.778952653,-6.768049015,-6.919874503,-6.948857744,-6.794172207,-6.759929815,-6.9062731,-6.959489426,-6.807668264,-6.75394619,-6.893760243,-6.968170345,-6.817216999,-6.741366833,-6.869914008,-6.965871721,-6.829814329,-6.74487523,-6.87384796,-7.006879694,-6.88783891,-6.781972764,-6.892030764,-7.027966542,-6.910634525,-6.781364064,-6.882783744,-7.06865972,-6.980273091,-6.800594555,-6.845663596,-7.028489407,-6.975676217,-6.788356064,-6.797448637,-6.965507295,-6.943423511,-6.770206137,-6.745970083,-6.868521019,-6.838408751,-6.697991112,-6.709534453,-6.860833129,-6.845491,-6.699876203,-6.691781924,-6.841651924,-6.85437021,-6.714163074,-6.689381066,-6.839058606,-6.88879479,-6.750098719,-6.691228723,-6.817493401,-6.889637395,-6.763906959,-6.686530613,-6.800868315,-6.94044236,-6.95058306,-6.961236014,-7.056790668,-7.063638803,-6.960050644,-6.93882661,-7.034789948,-7.06656131,-6.967985499,-6.935872509,-7.032382128,-7.088032676,-6.991488203,-6.940773626,-7.026534815,-7.10641302,-7.026837911
3.9062,-7.485537779,-7.387649744,-7.220209102,-7.182897356,-7.25566565,-7.321798611,-7.242322222,-7.123398338,-7.134779416,-7.279606087,-7.208373978,-7.019204715,-7.040245483,-7.248311884,-7.232926237,-7.023472713,-7.015282689,-7.222350548,-7.245036555,-7.032199426,-6.994570646,-7.188957371,-7.243424606,-7.040604288,-6.996434713,-7.205501955,-7.303747911,-7.085989849,-7.000353293,-7.186033016,-7.315596735,-7.110173445,-7.000645224,-7.163926187,-7.311248202,-7.113837939,-6.978523775,-7.119111919,-7.295971785,-7.156045801,-7.061948462,-7.27163155,-7.543889072,-7.335406291,-7.120066122,-7.260437539,-7.531644469,-7.368175797,-7.155483255,-7.290301081,-7.570570538,-7.393842022,-7.138501914,-7.238562268,-7.531633384,-7.40893674,-7.137040981,-7.202589699,-7.495201316,-7.423822793,-7.166555132,-7.176816677,-7.385318356,-7.324952843,-7.104758497,-7.12496892,-7.351538938,-7.338758775,-7.118454855,-7.108056491,-7.325117011,-7.356100058,-7.139313256,-7.102151561,-7.334308416,-7.459291768,-7.248061409,-7.152467672,-7.337003718,-7.474558027,-7.269428355,-7.145757706,-7.348372299,-7.747572065,-7.751872087,-7.512760792,-7.521367003,-7.767162893,-7.743002369,-7.500323221,-7.486637319,-7.737355933,-7.765937951,-7.534535804,-7.498929369,-7.742986733,-7.792233512,-7.557860374,-7.504278763,-7.764412476
3.9307,-7.37838065,-7.381954227,-7.299608768,-7.244280273,-7.269007128,-7.278160138,-7.213446254,-7.157832935,-7.166139551,-7.148990999,-7.060341222,-6.985303832,-6.989468287,-7.05096593,-7.047380386,-6.994816,-6.996616259,-7.059163482,-7.061840356,-7.003926346,-6.993786592,-7.046172806,-7.052157376,-7.004126642,-7.012140711,-7.091202398,-7.11237809,-7.0444933,-7.021575839,-7.086508448,-7.115428027,-7.052270387,-7.023062937,-7.081421458,-7.113003717,-7.053590909,-7.021760287,-7.074497037,-7.12120044,-7.105932862,-7.155521973,-7.296298453,-7.31513558,-7.17963488,-7.155262864,-7.287109045,-7.34263673,-7.21992039,-7.183755092,-7.312140093,-7.388836786,-7.266513873,-7.195436923,-7.296630738,-7.388812129,-7.278469993,-7.193771533,-7.285326806,-7.390538937,-7.281728762,-7.147842991,-7.177508669,-7.277877877,-7.239946692,-7.154349207,-7.167926424,-7.24402044,-7.229568184,-7.154522366,-7.162020233,-7.235872759,-7.232035909,-7.158890199,-7.17601236,-7.293489705,-7.355150921,-7.287618714,-7.253669849,-7.31361447,-7.359587951,-7.289192793,-7.241609516,-7.322720321,-7.521977037,-7.639428044,-7.586431206,-7.49596952,-7.534088065,-7.602785514,-7.565646681,-7.486725012,-7.525879745,-7.599306494,-7.577741061,-7.503391561,-7.537092449,-7.613167494,-7.591437513,-7.50657074,-7.534945644
3.9551,-7.897672794,-7.849736043,-7.594895832,-7.600547021,-7.856269199,-7.867334883,-7.530159261,-7.419092644,-7.665273883,-7.846713169,-7.468744526,-7.174354147,-7.324692879,-7.646362084,-7.479714381,-7.187219989,-7.305183263,-7.66638212,-7.547170476,-7.213563282,-7.275850479,-7.637494718,-7.573603367,-7.226358177,-7.251568246,-7.632481139,-7.630665992,-7.256486563,-7.229065525,-7.598327525,-7.660996307,-7.284885844,-7.214881277,-7.573089404,-7.698456154,-7.317370512,-7.193224382,-7.512975388,-7.713048402,-7.430003303,-7.321939013,-7.649259191,-7.864318905,-7.517216389,-7.336844898,-7.617746894,-7.875598028,-7.548883551,-7.322103405,-7.570458636,-7.89675146,-7.591532226,-7.295156902,-7.471010907,-7.813537854,-7.600379962,-7.2959376,-7.436828321,-7.808254904,-7.642789589,-7.271476518,-7.272806589,-7.511965631,-7.464444349,-7.19723706,-7.201039902,-7.456795831,-7.466116601,-7.209524539,-7.184485144,-7.437912578,-7.485664718,-7.228329431,-7.173311632,-7.456253341,-7.586293937,-7.306438245,-7.181193045,-7.435731098,-7.607910306,-7.339167155,-7.168982849,-7.403689095,-7.752802985,-7.666612332,-7.435376179,-7.546794868,-7.770181404,-7.654888627,-7.409879635,-7.502855418,-7.750537213,-7.680452155,-7.420654132,-7.485540136,-7.747163248,-7.712087859,-7.434445844,-7.461697433,-7.727010645
3.9795,-7.865988193,-7.844959033,-7.557011426,-7.532711427,-7.809058888,-7.849819864,-7.555907328,-7.459819119,-7.635152934,-7.609515732,-7.287784482,-7.135789781,-7.268029917,-7.428306355,-7.29533331,-7.153980902,-7.265995642,-7.43600298,-7.318866013,-7.153886113,-7.245244395,-7.423509652,-7.330497256,-7.153226882,-7.226221274,-7.415557419,-7.34983357,-7.155451106,-7.200153524,-7.397330202,-7.373744719,-7.173210599,-7.191365013,-7.382158906,-7.387190894,-7.188561707,-7.182081311,-7.363225674,-7.432721252,-7.295784811,-7.271281712,-7.393253686,-7.433030675,-7.332755683,-7.311144127,-7.399505883,-7.430366704,-7.323084269,-7.289029445,-7.387519497,-7.434686355,-7.301478138,-7.218764111,-7.309655033,-7.406321629,-7.307379018,-7.215193145,-7.301922191,-7.417457597,-7.329526822,-7.187219953,-7.173819568,-7.209459453,-7.153355502,-7.094908636,-7.142450125,-7.206355488,-7.164263147,-7.097450207,-7.133445542,-7.199910041,-7.171484503,-7.104737873,-7.155611276,-7.25842281,-7.229596692,-7.114187667,-7.134305082,-7.25096484,-7.248015143,-7.121003398,-7.12065927,-7.260146267,-7.403051762,-7.405504297,-7.388354116,-7.392585757,-7.408438147,-7.368949571,-7.341796452,-7.35639074,-7.397708336,-7.373117307,-7.345161873,-7.359730769,-7.407614424,-7.389533899,-7.354537008,-7.365295979,-7.421942009
4.0039,-7.496234256,-7.499099758,-7.319601534,-7.282577353,-7.429139369,-7.517282611,-7.355480345,-7.259060965,-7.383080303,-7.524219633,-7.301984592,-7.067208985,-7.131555775,-7.350936042,-7.2763842,-7.058853444,-7.086990627,-7.298643095,-7.269200029,-7.062272837,-7.066806171,-7.271800385,-7.274043451,-7.071504349,-7.055949176,-7.262818676,-7.30316453,-7.102327124,-7.062396263,-7.261714803,-7.330399474,-7.124646662,-7.052176141,-7.234350334,-7.334081201,-7.139583774,-7.040051575,-7.196462511,-7.334048976,-7.229926334,-7.199790172,-7.411241224,-7.556265876,-7.358531916,-7.241514899,-7.399756951,-7.544916017,-7.382201092,-7.271510678,-7.434194852,-7.583118617,-7.377762928,-7.212552195,-7.352857457,-7.556532516,-7.394069602,-7.195604237,-7.303778578,-7.54210038,-7.430635998,-7.195130403,-7.199801881,-7.343707373,-7.325218396,-7.19481608,-7.204868209,-7.327707619,-7.329668174,-7.203624444,-7.196839688,-7.313857703,-7.331704603,-7.21103593,-7.199047436,-7.356233932,-7.447212941,-7.323513632,-7.257556764,-7.37634785,-7.46541131,-7.339393514,-7.250728858,-7.410711277,-7.765323966,-7.889194445,-7.685575055,-7.60334959,-7.753623618,-7.822743713,-7.646243928,-7.572404287,-7.722487687,-7.815264761,-7.655338254,-7.573509937,-7.718177224,-7.826759601,-7.673063959,-7.577861504,-7.714888121
4.0283,-7.270310141,-7.240381983,-7.104283749,-7.093689639,-7.200914098,-7.17902951,-7.050763849,-7.03591173,-7.14218921,-7.129882383,-6.999625826,-6.969939703,-7.072479589,-7.113740042,-7.012496044,-6.964786244,-7.039595368,-7.079005805,-6.996321018,-6.955819011,-7.029327827,-7.076488338,-6.998877926,-6.952648029,-7.031529273,-7.106491753,-7.041342675,-6.979175461,-7.041375787,-7.120904841,-7.057994051,-6.981791773,-7.029627136,-7.112974135,-7.058106667,-6.978379684,-7.021669355,-7.115099844,-7.090485373,-7.054416633,-7.172819627,-7.337287129,-7.253025703,-7.105805691,-7.1611979,-7.325157425,-7.273774778,-7.12812774,-7.195404537,-7.411164664,-7.377826704,-7.174527058,-7.178746971,-7.357705386,-7.344054016,-7.158564001,-7.151319568,-7.326161242,-7.343742355,-7.165777741,-7.118694319,-7.218648273,-7.217051311,-7.07687647,-7.054912615,-7.175128414,-7.203935541,-7.066015161,-7.029238138,-7.14268889,-7.193761066,-7.069726114,-7.022242809,-7.143414344,-7.260408597,-7.196563412,-7.146273229,-7.22639407,-7.300196256,-7.214457039,-7.141582642,-7.204559681,-7.365325471,-7.542171268,-7.706473729,-7.728817311,-7.605433451,-7.552423322,-7.641597909,-7.683345888,-7.592237327,-7.540699642,-7.619483419,-7.679090668,-7.611617054,-7.560136565,-7.631931517,-7.696255219,-7.624214977,-7.554430757
4.0527,-7.564319688,-7.490945827,-7.218860632,-7.220709442,-7.476932672,-7.526331096,-7.244320213,-7.141604321,-7.347747823,-7.523021634,-7.264586294,-7.098229068,-7.300285993,-7.557243571,-7.320299056,-7.094938329,-7.247172447,-7.512284347,-7.321444792,-7.084089951,-7.215204674,-7.502933258,-7.349554869,-7.09188301,-7.200517072,-7.517202119,-7.392911359,-7.097410137,-7.165052425,-7.491928668,-7.426952121,-7.116221055,-7.145066296,-7.468488691,-7.456640463,-7.137062349,-7.127316655,-7.440559569,-7.502608479,-7.217597699,-7.192710122,-7.493575328,-7.569872299,-7.251807761,-7.173307106,-7.451834576,-7.589269742,-7.285681335,-7.183682809,-7.475443363,-7.689969171,-7.353485243,-7.172712937,-7.421307432,-7.686229437,-7.381839678,-7.16788304,-7.381334473,-7.663237055,-7.394010418,-7.139831285,-7.258962012,-7.491833199,-7.334188957,-7.140428674,-7.249311957,-7.462473784,-7.336076455,-7.133138011,-7.214132232,-7.429629118,-7.341796814,-7.137045643,-7.207269696,-7.478328456,-7.47008144,-7.227540538,-7.225492763,-7.464867016,-7.492348047,-7.241051328,-7.203370621,-7.532326123,-8.023845497,-8.01460561,-7.771881822,-7.807251781,-8.04843908,-7.991574084,-7.741277453,-7.762866627,-8.021786537,-8.011961727,-7.760559722,-7.761311651,-8.019858766,-8.040618674,-7.784967612,-7.761962177,-8.01471953
4.0771,-7.772366306,-7.576345873,-7.278793944,-7.376191418,-7.669198618,-7.497160328,-7.165045325,-7.167679857,-7.384523091,-7.3088669,-7.068839576,-7.051153851,-7.236231179,-7.235438659,-7.052431152,-7.037233693,-7.223984449,-7.24542922,-7.05598355,-7.016574863,-7.197973507,-7.252300169,-7.067299225,-7.005733679,-7.180505087,-7.260925644,-7.078466813,-6.989675812,-7.151879471,-7.265136858,-7.097845007,-6.986888192,-7.132884557,-7.266256995,-7.110507181,-6.981227518,-7.115332319,-7.280995411,-7.16405543,-7.031802901,-7.140085335,-7.293541591,-7.17679353,-7.036525604,-7.124181307,-7.281562794,-7.183862079,-7.034239082,-7.103726957,-7.285058971,-7.216857232,-7.040331803,-7.069188007,-7.250304542,-7.218492675,-7.036045441,-7.02647443,-7.191564995,-7.19583798,-7.030315349,-6.993127732,-7.10199524,-7.083665211,-6.95452822,-6.950378542,-7.082341856,-7.084165948,-6.945527408,-6.926208864,-7.053877322,-7.070733204,-6.939452497,-6.914210803,-7.047516774,-7.113192797,-6.9959673,-6.934525049,-7.035099094,-7.112656086,-7.009305238,-6.932462361,-7.020041293,-7.186578672,-7.303748368,-7.384825505,-7.424824173,-7.371730223,-7.320356138,-7.353970945,-7.402083597,-7.368215449,-7.317547466,-7.344306699,-7.3985658,-7.378712381,-7.330628172,-7.352285591,-7.414428156,-7.419696909,-7.400500866
4.1016,-7.761272203,-7.674284184,-7.441092528,-7.489484133,-7.74708973,-7.641034828,-7.230353884,-7.116574047,-7.389088254,-7.633578393,-7.291909202,-7.051199783,-7.220144165,-7.511872292,-7.302903457,-7.048399489,-7.177713103,-7.487144154,-7.324630172,-7.049951816,-7.148179062,-7.468151248,-7.351503762,-7.060666492,-7.131645386,-7.46889263,-7.389521958,-7.070547494,-7.103124814,-7.441645509,-7.420560046,-7.086835682,-7.07506504,-7.392865323,-7.422980072,-7.099023753,-7.061906424,-7.379676396,-7.488134335,-7.172939187,-7.102144843,-7.404412006,-7.544125204,-7.211719105,-7.096147549,-7.366427146,-7.531480841,-7.208533796,-7.059926108,-7.306065676,-7.518520765,-7.216621715,-7.027273186,-7.236278573,-7.486160591,-7.217593075,-6.996472435,-7.175955611,-7.471980119,-7.247824432,-6.961607957,-7.020609536,-7.230954112,-7.118859007,-6.920772149,-6.990911109,-7.1977645,-7.104160229,-6.887727842,-6.927597075,-7.146667507,-7.114665464,-6.903091125,-6.935137924,-7.196484357,-7.218493477,-6.96713387,-6.938293677,-7.176058446,-7.237618832,-6.985119877,-6.923187886,-7.19803038,-7.508355143,-7.365857174,-7.193188566,-7.304820788,-7.505548688,-7.368691772,-7.186935132,-7.278366161,-7.498892209,-7.392598474,-7.192454977,-7.2562256,-7.488990871,-7.423414928,-7.213325134,-7.253991997,-7.504843442
4.126,-7.796398399,-7.788232755,-7.490138734,-7.430244133,-7.598482266,-7.46665665,-7.123270316,-7.059843492,-7.295707535,-7.32585251,-7.055771661,-6.992421546,-7.225401645,-7.330694309,-7.080251628,-6.986060442,-7.187184895,-7.302034459,-7.072001535,-6.967743436,-7.159406018,-7.30860097,-7.093280387,-6.971299527,-7.167543053,-7.380410212,-7.176865575,-7.005994385,-7.160986194,-7.393188589,-7.213575076,-7.016050437,-7.139628626,-7.380927324,-7.227901623,-7.010039461,-7.109431963,-7.368111581,-7.263991313,-7.05737737,-7.149954397,-7.398877766,-7.290044958,-7.065050354,-7.134578393,-7.382630185,-7.295362493,-7.042461223,-7.083927026,-7.370056567,-7.351150095,-7.06787572,-7.059768963,-7.34101771,-7.375028278,-7.082378005,-7.037111959,-7.306658108,-7.392257137,-7.102322863,-7.00326113,-7.183262473,-7.224244436,-6.977490063,-6.909188702,-7.121844524,-7.222306898,-6.988253592,-6.893248262,-7.086450712,-7.221177148,-7.004252053,-6.886872799,-7.064618214,-7.276711985,-7.12974143,-6.980487413,-7.097971164,-7.288792331,-7.151881317,-6.980214978,-7.062413735,-7.289739831,-7.295974026,-7.200272187,-7.265615482,-7.403138129,-7.321825794,-7.198833007,-7.248067123,-7.398280747,-7.337135529,-7.202379381,-7.231603002,-7.387743949,-7.3519706,-7.209661752,-7.219997334,-7.371795602,-7.351975425
4.1504,-7.642207621,-7.553988032,-7.430248415,-7.392433165,-7.361764911,-7.297819484,-7.263201209,-7.258817093,-7.253866274,-7.277933853,-7.236202086,-7.133871019,-7.136289865,-7.241366675,-7.262042402,-7.129521355,-7.083963253,-7.161778843,-7.203960917,-7.105232145,-7.064311557,-7.138137746,-7.192408862,-7.118964324,-7.10608778,-7.20721437,-7.262270391,-7.156065027,-7.113433229,-7.205404163,-7.269809346,-7.174285237,-7.119856409,-7.199060968,-7.263116563,-7.184055656,-7.128277594,-7.212060235,-7.324771452,-7.29383365,-7.229700526,-7.287956544,-7.370484924,-7.318975111,-7.231115642,-7.267996798,-7.339874584,-7.307286653,-7.248880381,-7.319128147,-7.422185551,-7.380641011,-7.274202826,-7.308613867,-7.407400619,-7.387131225,-7.28081577,-7.305614814,-7.410003959,-7.414020807,-7.291732948,-7.239277236,-7.283596515,-7.328159302,-7.273973901,-7.230294435,-7.272124131,-7.32260465,-7.275226226,-7.223106229,-7.252218917,-7.30814359,-7.285103836,-7.266472027,-7.361403894,-7.492234322,-7.460123539,-7.348041879,-7.367012931,-7.483612189,-7.458561999,-7.326217123,-7.345237422,-7.590849014,-7.768023893,-7.604621339,-7.466295729,-7.596747424,-7.761454869,-7.619620147,-7.46417729,-7.571162791,-7.75095015,-7.636438451,-7.470614712,-7.557609707,-7.75875383,-7.673483019,-7.490736815,-7.552208646
