,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.95215,-9.194190317,-9.16897232,-9.286739122,-9.27373954,-9.113581186,-9.074954672,-9.214744375,-9.260350368,-9.115443864,-9.060732748,-9.220989263,-9.329765468,-9.231111214,-9.187801326,-9.350742446,-9.400970721,-9.231668699,-9.174563866,-9.330295274,-9.388679048,-9.222952661,-9.163272453,-9.335272001,-9.438195021,-9.246200405,-9.1354874,-9.261620009,-9.363140021,-9.212013369,-9.117013329,-9.240071175,-9.359631304,-9.217822654,-9.105709845,-9.210044844,-9.342839072,-9.207637653,-9.077652475,-9.173898075,-9.336132805,-9.214206406,-9.055671452,-9.12893244,-9.31906347,-9.218945688,-8.996062443,-8.982010149,-9.157401463,-9.165654371
0.97656,-9.645972365,-9.487510484,-9.298590185,-9.31722365,-9.430258018,-9.443196221,-9.346312587,-9.327927587,-9.390108711,-9.445465921,-9.410673971,-9.370009446,-9.33833873,-9.360874323,-9.402507347,-9.458579294,-9.443926929,-9.425221912,-9.419491807,-9.451138755,-9.450767146,-9.452179565,-9.45139783,-9.439736404,-9.360978394,-9.291395738,-9.29262543,-9.357692531,-9.351223718,-9.298334232,-9.291235375,-9.351500672,-9.353184221,-9.299303916,-9.288468839,-9.332934809,-9.334246295,-9.297106372,-9.302737136,-9.344663527,-9.331513305,-9.279975481,-9.297910611,-9.358808576,-9.372840436,-9.321656014,-9.298964645,-9.321787682,-9.338095847
1.001,-9.313726356,-9.319019889,-9.170127936,-9.127473336,-9.227833836,-9.226954921,-9.114032274,-9.105230886,-9.256328826,-9.354795703,-9.26129411,-9.171744177,-9.238353538,-9.325114069,-9.288698358,-9.225198245,-9.264694012,-9.301029798,-9.244563889,-9.18949785,-9.244966439,-9.296070254,-9.245975551,-9.201141779,-9.263903024,-9.299263605,-9.223675853,-9.166242725,-9.244733195,-9.307373517,-9.238891389,-9.167617156,-9.232368676,-9.298781722,-9.225360092,-9.139236006,-9.194827257,-9.284953552,-9.241508018,-9.149463151,-9.183163472,-9.270624551,-9.242583486,-9.147533956,-9.155025805,-9.222085199,-9.201035468,-9.107956657,-9.113263933
1.0254,-9.149375734,-9.333404435,-9.507165415,-9.339246249,-9.158439377,-9.166211817,-9.239829461,-9.205449808,-9.180930035,-9.261606058,-9.335285997,-9.235243069,-9.151440433,-9.22358635,-9.350635346,-9.27726133,-9.154178575,-9.170087146,-9.291644195,-9.260727196,-9.140494084,-9.126456394,-9.248369155,-9.264923066,-9.16831078,-9.150242442,-9.25637093,-9.271081173,-9.16057695,-9.128799717,-9.236259971,-9.267144506,-9.150911499,-9.092839055,-9.188750681,-9.24396483,-9.144589968,-9.084249621,-9.177017266,-9.254074109,-9.148853608,-9.067072744,-9.16491638,-9.301439865,-9.203879611,-9.045324001,-9.072785794,-9.233913127,-9.205393916
1.0498,-9.202768601,-9.228469979,-9.342310971,-9.293704376,-9.144332114,-9.12406511,-9.221674061,-9.233883063,-9.139804412,-9.139281796,-9.212654997,-9.206873954,-9.113852004,-9.133701316,-9.231701008,-9.237188014,-9.116566399,-9.098081417,-9.180110221,-9.210653478,-9.094886868,-9.045960782,-9.111473964,-9.185471681,-9.109892972,-9.052308452,-9.107910528,-9.186494246,-9.104289201,-9.011317506,-9.039551443,-9.135744492,-9.092574999,-9.011068605,-9.03646671,-9.145990411,-9.122124893,-9.028316888,-9.039844235,-9.145049309,-9.145105465,-9.054798444,-9.047778729,-9.134422217,-9.13312565,-9.010073658,-8.954424143,-9.025299771,-9.08623569
1.0742,-9.119966288,-9.147593456,-9.270785142,-9.244031781,-9.132253595,-9.142026618,-9.247999027,-9.237900728,-9.146086517,-9.141264164,-9.222516974,-9.206015856,-9.124751082,-9.132139745,-9.239918844,-9.250113353,-9.160785287,-9.126931582,-9.190966571,-9.170352809,-9.080812791,-9.06803931,-9.165961427,-9.170367298,-9.076199228,-9.044436833,-9.126289558,-9.122416937,-9.011262323,-8.957516258,-9.043800472,-9.093023443,-9.015679677,-8.956951007,-9.040039985,-9.119269745,-9.062296848,-8.986055214,-9.026789831,-9.106604012,-9.081956334,-9.001924943,-9.00917579,-9.063686304,-9.047059907,-8.993031692,-9.009050448,-9.053496362,-9.031139095
1.0986,-9.326884167,-9.388741789,-9.294194416,-9.230268282,-9.317015808,-9.39902432,-9.330570282,-9.261229568,-9.336222075,-9.410515035,-9.334952992,-9.262047801,-9.33053606,-9.405211181,-9.351740565,-9.29411518,-9.370402908,-9.453704489,-9.378088216,-9.271451451,-9.307362119,-9.401272061,-9.371576076,-9.278920543,-9.29757102,-9.382902302,-9.343112831,-9.24814902,-9.273766316,-9.365906791,-9.31161178,-9.204423262,-9.228311302,-9.336299112,-9.304305665,-9.217701216,-9.251249963,-9.36035946,-9.32873042,-9.22109551,-9.221654939,-9.333502276,-9.338861655,-9.25225467,-9.254165693,-9.381059253,-9.40567812,-9.311034747,-9.29163935
1.123,-9.388449632,-9.4059464,-9.37728116,-9.365219126,-9.377014327,-9.401522133,-9.391142336,-9.39345938,-9.391001755,-9.428050592,-9.479054228,-9.521882935,-9.498766053,-9.497394057,-9.512144832,-9.531193535,-9.502569173,-9.50131341,-9.52125864,-9.546769508,-9.501308036,-9.467635906,-9.481135296,-9.541471555,-9.534501299,-9.493538409,-9.492801601,-9.543055874,-9.543052866,-9.494866499,-9.476658324,-9.499383325,-9.502394384,-9.464241975,-9.466155533,-9.498898529,-9.507507938,-9.455320388,-9.431201044,-9.493018616,-9.56131482,-9.50955633,-9.484341038,-9.538293577,-9.579491302,-9.51218483,-9.494210764,-9.542851715,-9.584673782
1.1475,-9.409925899,-9.411643174,-9.425377173,-9.404781031,-9.36090369,-9.347055304,-9.379218213,-9.373483933,-9.34157561,-9.347195744,-9.403274072,-9.40360971,-9.372275792,-9.37491342,-9.416165878,-9.408949856,-9.378632603,-9.374066537,-9.405699677,-9.403357521,-9.376394997,-9.359061283,-9.386192056,-9.396084216,-9.382661841,-9.370575897,-9.386303069,-9.387371443,-9.386816674,-9.396361509,-9.416286504,-9.415359,-9.410686551,-9.419261117,-9.417390081,-9.412989227,-9.421550872,-9.445349166,-9.458341786,-9.488055585,-9.573298464,-9.691836688,-9.649832264,-9.562909669,-9.589675607,-9.707277037,-9.681558144,-9.59224754,-9.608871812
1.1719,-9.284819252,-9.310156044,-9.401647695,-9.378403214,-9.264853339,-9.246613,-9.33697392,-9.389308332,-9.338801227,-9.299870803,-9.315085716,-9.320012342,-9.277618557,-9.267487619,-9.308714895,-9.317682336,-9.268417063,-9.249346453,-9.283571037,-9.295590633,-9.262082102,-9.241654768,-9.256060956,-9.260363166,-9.235319414,-9.225071264,-9.256812105,-9.287072278,-9.263444766,-9.236227394,-9.252208039,-9.282087923,-9.265932554,-9.24270741,-9.27169319,-9.327482801,-9.326237309,-9.279140094,-9.268839997,-9.368906611,-9.513000857,-9.510280443,-9.399403422,-9.371296538,-9.468823858,-9.493493255,-9.380334545,-9.34713627,-9.490857539
1.1963,-9.022277382,-9.004124717,-9.035890547,-9.049506491,-8.999369869,-8.982354235,-9.02814126,-9.034021748,-8.97110178,-8.969109486,-9.044658638,-9.064533719,-8.987680139,-8.962476715,-9.033791537,-9.074509603,-9.007102904,-8.961914735,-9.026679168,-9.095134388,-9.040038029,-8.971970956,-9.010539798,-9.070834826,-9.013812373,-8.931577449,-8.966596228,-9.046247644,-9.007580994,-8.910421759,-8.932085268,-9.018116502,-9.001901703,-8.913190234,-8.948044158,-9.073484357,-9.094031126,-8.993301989,-9.008436688,-9.127200456,-9.167389531,-9.094052829,-9.110167179,-9.207635462,-9.19861133,-9.086016369,-9.088431333,-9.212074406,-9.253842652
1.2207,-9.445214337,-9.441552651,-9.307300912,-9.28199606,-9.41635759,-9.436688769,-9.296849717,-9.229955174,-9.334691302,-9.397473093,-9.316194978,-9.246010025,-9.325406032,-9.397396683,-9.326272642,-9.241557235,-9.311968156,-9.412776441,-9.35107761,-9.24801499,-9.304093354,-9.41733315,-9.36256753,-9.246033025,-9.284860662,-9.406521679,-9.361412628,-9.242742085,-9.2891944,-9.441881984,-9.388564275,-9.244166211,-9.272128375,-9.443013702,-9.415951921,-9.274615858,-9.299678401,-9.487195424,-9.452144752,-9.282534419,-9.285642699,-9.496198588,-9.530035875,-9.355227361,-9.297882947,-9.460532039,-9.52203367,-9.376076302,-9.31051583
1.2451,-9.584205568,-9.660282538,-9.607030823,-9.582890336,-9.657506781,-9.74679273,-9.656476698,-9.560944093,-9.581978954,-9.696816578,-9.678109882,-9.589311891,-9.578506707,-9.677916867,-9.680474336,-9.603489602,-9.577924153,-9.647923678,-9.653356386,-9.583124004,-9.557734592,-9.636092491,-9.660037912,-9.583357052,-9.554077825,-9.63880488,-9.706394413,-9.642121045,-9.595065427,-9.643840778,-9.692704211,-9.604851036,-9.542051662,-9.600466779,-9.681702283,-9.606428853,-9.535757169,-9.580147073,-9.675490205,-9.605682642,-9.524669979,-9.557109281,-9.65904451,-9.616327691,-9.540933605,-9.564118637,-9.656042732,-9.614224032,-9.532167216
1.2695,-9.756404199,-9.908410188,-10.02489476,-9.882446215,-9.801851498,-9.911675026,-10.0251162,-9.905902706,-9.841250492,-9.980823536,-10.1312991,-9.989655621,-9.840418086,-9.906887216,-10.0647454,-9.97406306,-9.796213563,-9.814059212,-9.994697824,-9.990678559,-9.848788732,-9.865175449,-10.06622125,-10.09463582,-9.865733614,-9.770732395,-9.932966139,-10.05659558,-9.835406427,-9.686807217,-9.794342427,-9.971078805,-9.827039245,-9.675870315,-9.767628362,-9.965081604,-9.839159642,-9.675078678,-9.754054984,-9.962595127,-9.857601842,-9.667296314,-9.716661216,-9.92767723,-9.872546504,-9.669638014,-9.681856703,-9.885746138,-9.88809126
1.2939,-9.633118922,-9.545833343,-9.587921096,-9.678821021,-9.628228637,-9.504515247,-9.541649825,-9.660821198,-9.66048176,-9.581304883,-9.613868587,-9.705884509,-9.679067812,-9.570363373,-9.544504251,-9.589868614,-9.583955783,-9.525553595,-9.524349598,-9.587416476,-9.6128905,-9.61130827,-9.619575882,-9.612974554,-9.543586184,-9.486416258,-9.481459818,-9.499830517,-9.4506221,-9.395214074,-9.405337263,-9.463665501,-9.44934785,-9.390148789,-9.381564843,-9.439655451,-9.442498016,-9.394689963,-9.393143497,-9.477734103,-9.513956398,-9.460164411,-9.430827301,-9.506508174,-9.541112786,-9.46218956,-9.408122223,-9.482326958,-9.548563265
1.3184,-9.434258064,-9.453143323,-9.484968755,-9.445738073,-9.390215978,-9.418101842,-9.481016005,-9.475436063,-9.445438411,-9.4807481,-9.548536097,-9.530333283,-9.467435138,-9.460703592,-9.507830873,-9.502310227,-9.454308823,-9.450181201,-9.505088559,-9.519173764,-9.4934725,-9.497560255,-9.553910622,-9.542405548,-9.473991059,-9.46928795,-9.545633241,-9.542932995,-9.477251972,-9.462434697,-9.506590481,-9.480330307,-9.425115989,-9.426249558,-9.490811175,-9.485327369,-9.430907083,-9.433333125,-9.538156211,-9.611747556,-9.5821045,-9.540870957,-9.565828595,-9.591028374,-9.565881074,-9.54056387,-9.559096716,-9.588480244,-9.567656125
1.3428,-9.826864756,-9.832974816,-9.934342613,-9.915091052,-9.797011881,-9.811908517,-9.937855538,-9.937806771,-9.816868764,-9.817412547,-9.9360164,-9.937015792,-9.811595991,-9.807386149,-9.922702762,-9.934442787,-9.826887626,-9.828004772,-9.940171226,-9.957733991,-9.845796692,-9.827612582,-9.92764082,-9.942087737,-9.824263273,-9.786188285,-9.882972871,-9.917778132,-9.792244084,-9.728306568,-9.814540794,-9.875104071,-9.785431434,-9.724781343,-9.800646289,-9.868646606,-9.795116066,-9.740217915,-9.8394599,-9.967202543,-9.917093654,-9.800638233,-9.837578633,-9.933121251,-9.907970224,-9.827645439,-9.885824854,-9.975794033,-9.93742763
1.3672,-10.11239632,-10.16803028,-10.24741532,-10.17893668,-10.09418059,-10.14243703,-10.22196406,-10.12911418,-10.02974921,-10.09257997,-10.20527816,-10.1513869,-10.04131334,-10.08120877,-10.19481358,-10.1556094,-10.03917863,-10.08487949,-10.21326917,-10.18313916,-10.05515027,-10.08836947,-10.21395173,-10.18807846,-10.02727083,-10.00454148,-10.10393743,-10.12117444,-9.993151382,-9.969276628,-10.0603631,-10.10951082,-10.00853779,-9.980959814,-10.07070208,-10.13292353,-10.018143,-9.972995267,-10.06261221,-10.12839035,-10.01266273,-9.967381259,-10.04783224,-10.12974524,-10.02368556,-9.941938481,-9.990066083,-10.05609174,-9.985667052
1.3916,-9.567292502,-9.576586472,-9.580081193,-9.53008845,-9.47924186,-9.479451647,-9.508447191,-9.497916038,-9.477207047,-9.476537064,-9.501117568,-9.489962976,-9.464888033,-9.4544321,-9.47149341,-9.459876413,-9.446263783,-9.446825758,-9.47736153,-9.482750596,-9.481661412,-9.496770887,-9.535092591,-9.520690658,-9.498504242,-9.504021201,-9.524237645,-9.493418959,-9.470618162,-9.483378991,-9.495699971,-9.464753804,-9.453175264,-9.476434506,-9.492925813,-9.466221701,-9.451198691,-9.479330435,-9.497590223,-9.471561011,-9.449678379,-9.485571234,-9.522757921,-9.507507772,-9.456137653,-9.444167711,-9.438214442,-9.446547052,-9.436324456
1.416,-9.438710933,-9.322683118,-9.382777278,-9.452151073,-9.356732823,-9.277968974,-9.35507805,-9.439041047,-9.355674022,-9.269925577,-9.335516047,-9.433854175,-9.373791413,-9.268890511,-9.3043609,-9.406460635,-9.379842544,-9.277602427,-9.288600192,-9.38283714,-9.388646329,-9.30967947,-9.317906559,-9.412853925,-9.418859919,-9.3175063,-9.294034264,-9.373435825,-9.373530426,-9.261685002,-9.225190041,-9.312678916,-9.349535378,-9.258241159,-9.215419889,-9.302599615,-9.359634736,-9.275847056,-9.218521161,-9.296981523,-9.366240568,-9.291011311,-9.223668674,-9.305922647,-9.379933788,-9.273708445,-9.180176681,-9.267384421,-9.382077942
1.4404,-9.469315121,-9.52654722,-9.448649909,-9.38847436,-9.439891234,-9.495946345,-9.440720635,-9.383680189,-9.410030334,-9.47779858,-9.455123702,-9.402650266,-9.412187495,-9.46543153,-9.441727613,-9.384264455,-9.393515686,-9.458677812,-9.449640595,-9.385522545,-9.376106508,-9.429171241,-9.430476358,-9.366554241,-9.346755697,-9.393774508,-9.416518795,-9.373577659,-9.340773837,-9.343345685,-9.35749052,-9.352153106,-9.342703994,-9.34333392,-9.355668508,-9.359104849,-9.359719415,-9.355102346,-9.353938652,-9.356643558,-9.370649723,-9.367347147,-9.365192832,-9.363248518,-9.361902829,-9.339999294,-9.328920954,-9.333682643,-9.355795099
1.4648,-9.895099428,-9.768869853,-9.733480121,-9.826068924,-9.826817225,-9.715884202,-9.69775369,-9.791063927,-9.767678736,-9.661308437,-9.671561943,-9.790749493,-9.766083318,-9.649315444,-9.648404433,-9.771468274,-9.771736722,-9.667898349,-9.662477031,-9.76027737,-9.742743413,-9.633256824,-9.62234185,-9.725633061,-9.707806377,-9.582627457,-9.562205617,-9.678575691,-9.694986721,-9.567599886,-9.511624275,-9.598012318,-9.647907453,-9.563147037,-9.504582267,-9.590082664,-9.680526277,-9.629333901,-9.56198925,-9.627710049,-9.723250828,-9.684545647,-9.590115672,-9.587457398,-9.634999139,-9.63873361,-9.617068416,-9.607712436,-9.647653095
1.4893,-9.996449631,-9.800759672,-9.767105835,-9.816210997,-9.757484091,-9.678806599,-9.72607883,-9.802633063,-9.723051076,-9.606729401,-9.632264638,-9.732472627,-9.697133594,-9.608248975,-9.643420987,-9.764815696,-9.744086105,-9.654008814,-9.673083143,-9.788165494,-9.754932277,-9.663110322,-9.691688991,-9.819834071,-9.785602452,-9.67342071,-9.66491519,-9.777426005,-9.772835909,-9.660006976,-9.60772261,-9.691040907,-9.718723969,-9.655365508,-9.63153278,-9.74986193,-9.827674053,-9.778733386,-9.708503062,-9.762004392,-9.811832186,-9.760144975,-9.66686035,-9.645675838,-9.636537039,-9.589546446,-9.552597663,-9.583805922,-9.616548803
1.5137,-9.644167113,-9.650632557,-9.656607759,-9.625801831,-9.57919404,-9.552142647,-9.556269572,-9.55546416,-9.557902432,-9.547820211,-9.546630862,-9.529999883,-9.548622295,-9.571145463,-9.594905026,-9.56610818,-9.562609101,-9.565034674,-9.587520575,-9.573435191,-9.582867135,-9.588191728,-9.600536282,-9.580120254,-9.598326355,-9.591994533,-9.583642217,-9.555919308,-9.582949097,-9.590867454,-9.566701192,-9.525847372,-9.551796462,-9.581478541,-9.587288093,-9.604288815,-9.673709999,-9.679567649,-9.60531392,-9.575809737,-9.642451123,-9.677014904,-9.61579481,-9.561377096,-9.554457799,-9.545248469,-9.511358516,-9.539500326,-9.590768917
1.5381,-9.655892256,-9.536149333,-9.52325049,-9.651034951,-9.673660402,-9.550575896,-9.521028821,-9.62560387,-9.648644364,-9.544543489,-9.509566688,-9.622427346,-9.681874756,-9.584488114,-9.521220006,-9.6192558,-9.689827521,-9.591659263,-9.508343892,-9.602892872,-9.698733437,-9.605751699,-9.501309791,-9.583636889,-9.67070133,-9.563215914,-9.445166317,-9.540145222,-9.689900059,-9.607285666,-9.456001272,-9.511049146,-9.666199382,-9.619067295,-9.485351997,-9.570230085,-9.801751229,-9.759843207,-9.534738355,-9.559063369,-9.809903524,-9.858789085,-9.659684411,-9.654180021,-9.89920811,-9.941981907,-9.694757349,-9.648469437,-9.917106567
1.5625,-9.491163279,-9.392754901,-9.314066968,-9.390545506,-9.483991989,-9.382151021,-9.276658125,-9.341061747,-9.444654502,-9.367597259,-9.271540719,-9.345202106,-9.460122513,-9.386976098,-9.273185766,-9.331743349,-9.452699699,-9.396281161,-9.264994334,-9.296758381,-9.416842219,-9.391382624,-9.262422589,-9.274559732,-9.371640106,-9.340326132,-9.219022062,-9.244464389,-9.367799744,-9.36162044,-9.227265709,-9.232535757,-9.357722891,-9.371789673,-9.244144604,-9.266905448,-9.438154541,-9.473612522,-9.292798926,-9.257907997,-9.42619496,-9.533411117,-9.39499214,-9.342450648,-9.471638099,-9.535119599,-9.390359491,-9.331815394,-9.451565282
1.5869,-9.516191837,-9.413471341,-9.471989166,-9.529624818,-9.424246125,-9.348994449,-9.44751089,-9.545838162,-9.458458412,-9.372678842,-9.452174045,-9.548732112,-9.479633859,-9.387473635,-9.455526923,-9.559016083,-9.503778661,-9.391465579,-9.429640975,-9.518574365,-9.483382894,-9.38369691,-9.418276168,-9.486577092,-9.439410388,-9.336557375,-9.367453728,-9.447318045,-9.430571586,-9.335619162,-9.358013413,-9.444610556,-9.440764064,-9.343047589,-9.356113191,-9.463579864,-9.507690554,-9.4151133,-9.39201782,-9.469178301,-9.515272627,-9.430503643,-9.39906533,-9.480971414,-9.534732594,-9.453333922,-9.41700942,-9.502385651,-9.557675919
1.6113,-9.420614645,-9.526228421,-9.60496302,-9.447693546,-9.307505586,-9.421589366,-9.596662818,-9.512148301,-9.36287949,-9.436159327,-9.585639363,-9.508739987,-9.358679752,-9.42079444,-9.600474396,-9.577426887,-9.422451855,-9.443770442,-9.592556623,-9.572034823,-9.414440141,-9.417732349,-9.561195827,-9.548949517,-9.392636841,-9.393372522,-9.553743035,-9.552694284,-9.37559315,-9.35287841,-9.52138586,-9.561067278,-9.398683549,-9.350774851,-9.505615122,-9.595207535,-9.472705464,-9.396884541,-9.507157222,-9.589918393,-9.472222536,-9.384289747,-9.490768935,-9.592109427,-9.480943032,-9.368971575,-9.470295256,-9.64472005,-9.590419237
1.6357,-9.518720858,-9.50487862,-9.496032617,-9.434764091,-9.402124671,-9.410117988,-9.434855536,-9.376365879,-9.350835536,-9.382895217,-9.450875383,-9.400246633,-9.358044219,-9.382478011,-9.476016527,-9.450286597,-9.404170455,-9.405293583,-9.484082015,-9.462098485,-9.410991708,-9.400374861,-9.477638497,-9.468516171,-9.402391428,-9.368182022,-9.428015489,-9.441339907,-9.393453502,-9.367909796,-9.417520268,-9.436114209,-9.389058628,-9.363556518,-9.425835838,-9.49576092,-9.466908047,-9.426699117,-9.455414006,-9.510282992,-9.47505336,-9.436046111,-9.459631915,-9.526728719,-9.500922597,-9.466937982,-9.49925686,-9.599931011,-9.60244537
1.6602,-9.637338414,-9.690047435,-9.624490194,-9.545306475,-9.550228265,-9.654124669,-9.656884357,-9.558457842,-9.499597088,-9.606199232,-9.655035641,-9.581599076,-9.507636612,-9.606928313,-9.675563726,-9.606611134,-9.510772261,-9.588145831,-9.666759058,-9.599564958,-9.49077649,-9.55463684,-9.65953177,-9.611615635,-9.480133988,-9.501470747,-9.60555095,-9.580488767,-9.464707255,-9.477409867,-9.589942656,-9.575472241,-9.459443588,-9.454505522,-9.588198924,-9.625133791,-9.538885346,-9.503320191,-9.590236408,-9.614922516,-9.563936596,-9.557250336,-9.675943895,-9.692018433,-9.599114688,-9.549695184,-9.658846468,-9.710007155,-9.63393912
1.6846,-9.624599171,-9.71991393,-9.803435064,-9.700300779,-9.628558043,-9.697549826,-9.840635196,-9.801019084,-9.700358802,-9.6843321,-9.786248881,-9.769361126,-9.682250764,-9.668107695,-9.773028195,-9.778563885,-9.689374832,-9.661046402,-9.759719741,-9.787240481,-9.676909223,-9.621201958,-9.699819639,-9.751988842,-9.670071495,-9.624170453,-9.694800555,-9.747808546,-9.654739517,-9.611439171,-9.684470877,-9.753634993,-9.658912875,-9.609523948,-9.679626155,-9.779629471,-9.708267725,-9.664428656,-9.725192169,-9.830812775,-9.751316285,-9.672269378,-9.716277116,-9.84966777,-9.757651925,-9.602380285,-9.612509082,-9.763610587,-9.720536784
1.709,-9.70854546,-9.727985223,-9.650973096,-9.538321871,-9.503022575,-9.546324472,-9.565161468,-9.497918542,-9.461998041,-9.517256021,-9.566804155,-9.515963202,-9.461872426,-9.493360943,-9.546529005,-9.517391343,-9.474778032,-9.518690868,-9.585817402,-9.560886321,-9.505292692,-9.52376251,-9.592807375,-9.592918423,-9.52047891,-9.506111124,-9.565852581,-9.583855443,-9.519618932,-9.504672118,-9.567704498,-9.597016055,-9.529224106,-9.502621761,-9.560095795,-9.600369882,-9.538900691,-9.507270028,-9.559667304,-9.625223169,-9.585427733,-9.541569493,-9.571987525,-9.63390477,-9.608570845,-9.55190438,-9.550101786,-9.587802773,-9.595393243
