,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
28.296,-11.07444888,-11.07606777,-10.88681304,-10.85048209,-11.00464182,-11.06207957,-10.93678455,-10.90718851,-11.02969908,-11.07512617,-10.95099711,-10.9040382,-11.02567161,-11.10148511,-11.04658506,-11.02333919
28.32,-11.13287004,-11.17615706,-11.4286835,-11.34259203,-11.10615483,-11.07527904,-11.26566271,-11.29248323,-11.11408259,-11.04254536,-11.18098948,-11.20998821,-11.11334206,-11.07075083,-11.16998481,-11.20900379
28.345,-11.03670189,-10.98599254,-10.8714907,-10.87582742,-10.94218811,-10.90729256,-10.8269877,-10.81158049,-10.87106239,-10.84878158,-10.76958875,-10.79829992,-10.91827533,-10.91862408,-10.83422643,-10.84764609
28.369,-10.75249172,-10.74361046,-10.7209911,-10.73447051,-10.73582127,-10.73906913,-10.72747591,-10.71937296,-10.65796062,-10.60821132,-10.58004148,-10.60028567,-10.64399544,-10.68887437,-10.70168876,-10.69399419
28.394,-10.80126568,-10.7865015,-10.8167528,-10.84724565,-10.80614308,-10.76126776,-10.77798312,-10.82461438,-10.81486674,-10.75673194,-10.74274904,-10.80172506,-10.87797656,-10.85926294,-10.79142454,-10.78524821
28.418,-10.77453411,-10.7839707,-10.79547248,-10.74450726,-10.71100154,-10.72623056,-10.75429017,-10.73234216,-10.70484983,-10.70672617,-10.75206436,-10.75562232,-10.7054119,-10.666725,-10.71609464,-10.74004395
28.442,-11.01436112,-11.08179058,-11.09492928,-11.02807832,-10.9396929,-10.94407841,-11.02561184,-11.04391974,-10.93004984,-10.89068224,-10.97205046,-11.01917634,-10.91265182,-10.89107432,-11.00372938,-11.13367933
28.467,-10.87754187,-10.77770152,-10.83337649,-10.89865574,-10.76993873,-10.66921392,-10.73711246,-10.82420767,-10.70804482,-10.56405465,-10.58115412,-10.68977397,-10.6721923,-10.5849078,-10.63855137,-10.77319791
28.491,-10.74999734,-10.70114846,-10.60924538,-10.59730291,-10.64041151,-10.64790537,-10.61315206,-10.58803709,-10.5823691,-10.5735763,-10.55239556,-10.53120525,-10.51772695,-10.55536778,-10.60671051,-10.59803658
28.516,-10.79689479,-10.90679883,-10.85366307,-10.70708169,-10.73001388,-10.80634687,-10.79803769,-10.68404258,-10.70417512,-10.80181654,-10.81882299,-10.70276083,-10.69938109,-10.81898183,-10.86514395,-10.73544696
28.54,-10.71032262,-10.68816547,-10.63323196,-10.67187344,-10.71380831,-10.69338032,-10.64214661,-10.66874127,-10.71203188,-10.70277716,-10.65424293,-10.66661635,-10.70616216,-10.71807278,-10.68370574,-10.66070517
28.564,-10.57653624,-10.56721985,-10.66284531,-10.67208488,-10.57714946,-10.55715634,-10.64488521,-10.67302928,-10.5858351,-10.55535697,-10.64204406,-10.69051971,-10.62042602,-10.59944321,-10.71259891,-10.79177826
28.589,-10.69749018,-10.59208853,-10.68213569,-10.80642478,-10.714295,-10.59579645,-10.67447646,-10.80762905,-10.72947203,-10.60341589,-10.66637471,-10.80323603,-10.73905031,-10.62443599,-10.6963045,-10.86345769
28.613,-10.68935914,-10.60528332,-10.67211566,-10.7508497,-10.68902998,-10.62458469,-10.7157147,-10.81511508,-10.73949749,-10.63900593,-10.7034282,-10.81824946,-10.77075982,-10.66203732,-10.69346005,-10.79687552
28.638,-10.92539592,-10.8449625,-10.92657732,-11.01297733,-10.94083607,-10.86633906,-10.95491109,-11.05634949,-10.98227592,-10.87012409,-10.93429855,-11.03658156,-10.98025,-10.85175892,-10.88608198,-11.00048792
28.662,-11.04191063,-10.83580766,-10.78536872,-11.00216525,-11.05628911,-10.79637087,-10.70147159,-10.93902848,-11.07449194,-10.83196311,-10.69379153,-10.8939681,-11.04400017,-10.83040981,-10.68458054,-10.87579243
28.687,-10.76465087,-10.70847163,-10.58799742,-10.51365679,-10.48471154,-10.44797124,-10.41170552,-10.43218784,-10.46773865,-10.45621242,-10.41110647,-10.41553824,-10.45099161,-10.47335899,-10.45902348,-10.46590591
28.711,-10.48815316,-10.39621418,-10.29167358,-10.26356656,-10.27892311,-10.27524809,-10.25839551,-10.25354248,-10.27704307,-10.27597095,-10.25238772,-10.2380182,-10.26853278,-10.29401423,-10.3252693,-10.34370261
28.735,-10.52724335,-10.40838089,-10.36282092,-10.42952769,-10.47657389,-10.43613514,-10.3969027,-10.43816311,-10.46706952,-10.41930886,-10.37638244,-10.42371176,-10.48711504,-10.50520905,-10.48576557,-10.51532789
28.76,-10.86876558,-10.87314357,-10.80008108,-10.82819612,-10.88159857,-10.82271407,-10.77098371,-10.82721435,-10.86439225,-10.79466864,-10.7798725,-10.88158511,-10.94512898,-10.87688879,-10.84223971,-10.90511275
28.784,-10.87506284,-10.81709171,-10.85240466,-10.9017118,-10.84878946,-10.75027105,-10.73884966,-10.77550505,-10.75188618,-10.68417369,-10.68325844,-10.71294151,-10.72287683,-10.70962809,-10.74158757,-10.77143132
28.809,-10.89856976,-10.81670503,-10.89195415,-11.00759031,-10.90596682,-10.74450058,-10.77646284,-10.93354941,-10.87217659,-10.69581452,-10.70504045,-10.87749007,-10.88424401,-10.72319423,-10.69800715,-10.85487862
28.833,-10.86986606,-10.85546912,-11.10706943,-11.17901208,-10.91087623,-10.81431226,-11.06909332,-11.20180564,-10.94833049,-10.83580387,-11.11699442,-11.27719739,-10.99739647,-10.81274064,-11.03676816,-11.28159404
28.857,-10.76223494,-10.76593441,-10.82271795,-10.80327721,-10.69842311,-10.69172036,-10.76796975,-10.80318171,-10.72390253,-10.71783681,-10.82553981,-10.9185542,-10.86243513,-10.81014183,-10.85677295,-10.89625713
28.882,-10.71616365,-10.69525367,-10.83180662,-10.86310974,-10.71605302,-10.65987928,-10.78941076,-10.84861661,-10.71365949,-10.64873688,-10.77527344,-10.87971653,-10.78450952,-10.71278498,-10.79305116,-10.87088669
28.906,-10.54278377,-10.59385175,-10.58085148,-10.5241051,-10.537556,-10.60483358,-10.60501177,-10.5472173,-10.5442433,-10.59995313,-10.59724138,-10.54126205,-10.54679666,-10.61767441,-10.63176804,-10.55662326
28.931,-10.72046349,-10.70313515,-10.69472089,-10.69794394,-10.70630368,-10.72988488,-10.72605693,-10.69064456,-10.67722553,-10.71678346,-10.73373463,-10.6886794,-10.65555799,-10.68500879,-10.69423642,-10.64952085
28.955,-10.86220852,-10.99085937,-11.00065836,-10.84900288,-10.79288927,-10.87692179,-10.90678577,-10.78588479,-10.71825242,-10.77816464,-10.82598134,-10.73653842,-10.65336106,-10.67847273,-10.73294307,-10.70276745
28.979,-10.65969595,-10.76661193,-10.92369252,-10.8222964,-10.66080439,-10.74767273,-10.97748692,-10.92707966,-10.67886642,-10.66155241,-10.83340786,-10.84163652,-10.68027897,-10.66073526,-10.76873137,-10.74416497
29.004,-10.74352539,-10.75359639,-10.73569753,-10.76861571,-10.84549449,-10.81033082,-10.74199084,-10.77180749,-10.86610961,-10.81857863,-10.71704639,-10.73410357,-10.83532362,-10.82431225,-10.73273549,-10.70153737
29.028,-10.62464084,-10.65220786,-10.77774914,-10.77680608,-10.62892631,-10.55998239,-10.62040465,-10.68820937,-10.62025494,-10.55480139,-10.58890229,-10.6660031,-10.64351015,-10.58645496,-10.6187101,-10.73645763
29.053,-10.70309921,-10.67367141,-10.73579146,-10.72306028,-10.56556589,-10.47068283,-10.58411516,-10.72116559,-10.60829496,-10.44311456,-10.49539926,-10.63138681,-10.5550177,-10.41431032,-10.48015002,-10.63587447
29.077,-10.95578783,-10.99618124,-10.99475524,-10.91428785,-10.81121352,-10.73053593,-10.73074532,-10.75229716,-10.73163241,-10.68214448,-10.70318519,-10.74931083,-10.73932493,-10.69200705,-10.71061735,-10.76519428
29.102,-10.78679387,-10.80397892,-10.82052516,-10.79920967,-10.71972494,-10.6690601,-10.68751564,-10.75376228,-10.72894482,-10.66965821,-10.67636149,-10.74452388,-10.74879581,-10.71805055,-10.74645095,-10.82879521
29.126,-10.99336907,-10.87197159,-10.99934701,-11.15582887,-10.87871156,-10.69474978,-10.83031201,-11.04558379,-10.89897095,-10.69529886,-10.79343328,-11.00088736,-10.89424779,-10.71091916,-10.77907259,-10.93628961
29.15,-10.92836365,-10.91963206,-10.82734058,-10.73145571,-10.60255147,-10.52067149,-10.5161837,-10.58406774,-10.58209989,-10.52684948,-10.51161744,-10.57719114,-10.58224016,-10.54877835,-10.54888473,-10.64213969
29.175,-10.87331406,-10.77975117,-10.78663565,-10.78476219,-10.61458566,-10.47782683,-10.53178147,-10.64885658,-10.60584819,-10.51100681,-10.55563314,-10.65541979,-10.63057415,-10.55607126,-10.59348779,-10.66399927
29.199,-10.91399617,-10.87255711,-10.87663521,-10.83504668,-10.7741425,-10.81539439,-10.87836524,-10.79072176,-10.68968855,-10.77861458,-10.92629675,-10.88194985,-10.76299555,-10.83228919,-10.97849441,-10.91719997
29.224,-10.88230663,-10.90116473,-10.91245918,-10.89638572,-10.8248923,-10.77844191,-10.76776096,-10.77234425,-10.73614659,-10.71947169,-10.74380201,-10.76148013,-10.72653933,-10.7172216,-10.76644322,-10.80491889
29.248,-10.85350538,-10.88963529,-10.88279045,-10.84835135,-10.83646548,-10.84148632,-10.82114817,-10.79897333,-10.80823718,-10.83458537,-10.82149267,-10.79929121,-10.80344152,-10.83758321,-10.83290189,-10.80830736
29.272,-11.00102162,-11.10242125,-11.19237874,-11.09996197,-11.03572672,-11.10972495,-11.2024237,-11.11851631,-11.04852299,-11.11544226,-11.22000897,-11.15027719,-11.06932669,-11.13458142,-11.25300753,-11.1957795
29.297,-10.94277097,-10.9226019,-11.01808246,-11.09037731,-10.98517735,-10.95620325,-11.03729118,-11.10590818,-11.01188338,-10.96187393,-11.02428175,-11.09533991,-11.02826145,-10.96049692,-11.01604151,-11.10795283
29.321,-10.60532739,-10.57191642,-10.62462661,-10.66203862,-10.61133061,-10.57937531,-10.65041141,-10.71235744,-10.65782217,-10.59505235,-10.63975354,-10.70627826,-10.66111833,-10.59423102,-10.63923872,-10.72411261
29.346,-10.69408904,-10.73069227,-10.82189594,-10.7655102,-10.67392649,-10.68712883,-10.7978225,-10.80726079,-10.73010725,-10.72776666,-10.81774341,-10.82175795,-10.72848478,-10.70800118,-10.79521136,-10.84312286
29.37,-10.5954159,-10.62486971,-10.62939683,-10.58856038,-10.52535541,-10.49354916,-10.52152253,-10.54298673,-10.53150526,-10.50965606,-10.51929336,-10.52995566,-10.52086774,-10.50639443,-10.51846728,-10.53095541
29.395,-10.51390632,-10.56623997,-10.72854259,-10.65919168,-10.44312259,-10.44490261,-10.62519902,-10.63014664,-10.46207114,-10.47507878,-10.64805083,-10.64603379,-10.47300498,-10.46689759,-10.64214169,-10.6662393
29.419,-10.78572335,-10.72332805,-10.69842914,-10.70492198,-10.6980479,-10.6752775,-10.68654818,-10.71220723,-10.72750806,-10.7671984,-10.81859519,-10.82753654,-10.79583786,-10.78521856,-10.81311691,-10.83307752
29.443,-10.79883375,-10.82852678,-10.75587208,-10.70546791,-10.75869193,-10.79074442,-10.75507183,-10.7269486,-10.83840526,-10.9471718,-10.91339391,-10.83478442,-10.91075247,-10.99323,-10.93629925,-10.83582403
29.468,-10.62959321,-10.51547615,-10.53693963,-10.65243655,-10.63715702,-10.5212028,-10.54393355,-10.66449216,-10.65941087,-10.54270817,-10.54767579,-10.6545833,-10.66656711,-10.56445622,-10.54879429,-10.64119672
29.492,-10.49479273,-10.4098207,-10.55715222,-10.68819904,-10.52804081,-10.41865378,-10.54507972,-10.68320422,-10.54307616,-10.41321439,-10.50632926,-10.64102328,-10.52314669,-10.39041735,-10.48694897,-10.64770789
29.517,-10.80249701,-10.70391606,-10.72335306,-10.839982,-10.81886272,-10.69809895,-10.68732303,-10.79011007,-10.80642204,-10.67947278,-10.64134153,-10.72445229,-10.77354614,-10.68551488,-10.66786652,-10.74088486
29.541,-10.75971613,-10.85721611,-10.88208809,-10.76768895,-10.74035511,-10.8205125,-10.84780884,-10.7369551,-10.68257913,-10.74813965,-10.82342045,-10.75965632,-10.71423932,-10.7938692,-10.9037041,-10.84327206
29.565,-10.77477947,-10.99431207,-11.00874361,-10.78867057,-10.71730794,-10.89849647,-11.00099924,-10.82251783,-10.70564589,-10.84407952,-10.98664464,-10.8552476,-10.72204447,-10.82679756,-11.00095117,-10.90541355
29.59,-10.74781552,-10.72966412,-10.65540943,-10.66736319,-10.73154268,-10.71157354,-10.64579035,-10.66270795,-10.73671618,-10.72182062,-10.63596291,-10.63789543,-10.7094623,-10.7151138,-10.63489693,-10.63836218
29.614,-10.84597669,-10.80453084,-10.70472278,-10.76271247,-10.88651061,-10.83919309,-10.73500502,-10.77838448,-10.8938283,-10.84714816,-10.73860693,-10.76866793,-10.89033873,-10.86696347,-10.75877611,-10.76910738
29.639,-11.1970072,-11.05996322,-10.8378823,-10.92620449,-11.19043718,-11.08218686,-10.84999653,-10.91242794,-11.181651,-11.11836028,-10.86831871,-10.90052857,-11.18002962,-11.17575527,-10.89542664,-10.87662875
29.663,-10.902002,-10.82772745,-10.84554841,-10.90920679,-10.91635095,-10.86716471,-10.85890673,-10.90585695,-10.91607445,-10.87284258,-10.85579614,-10.9083764,-10.93106222,-10.88587781,-10.83772726,-10.8654015
29.688,-10.79444166,-10.86529594,-10.88830942,-10.83755889,-10.8008434,-10.83993447,-10.87359363,-10.83837835,-10.81179936,-10.85302462,-10.89601225,-10.87154946,-10.85824781,-10.89296242,-10.90117137,-10.83401188
29.712,-11.01375496,-11.07840552,-11.11441305,-11.05760487,-11.00994137,-11.04462017,-11.08661608,-11.05440473,-11.01059662,-11.04504556,-11.11040271,-11.12030562,-11.0792064,-11.06817361,-11.10919562,-11.13445766
29.736,-11.11803808,-11.07720199,-10.96091787,-10.94097938,-11.02875793,-11.05599989,-10.98454084,-10.90601609,-10.89762823,-10.89169803,-10.86158231,-10.83102566,-10.82970635,-10.83050632,-10.83249371,-10.84264579
29.761,-11.09356874,-11.10295666,-11.04049735,-10.98337706,-10.89587635,-10.82482834,-10.80364934,-10.79968593,-10.7914641,-10.79395683,-10.7770634,-10.70931849,-10.6782299,-10.73071048,-10.78926079,-10.74479307
29.785,-10.89469293,-10.93628624,-10.8687313,-10.77250254,-10.77884063,-10.82396174,-10.77531969,-10.72278772,-10.76531697,-10.81975989,-10.76071802,-10.65805699,-10.63819021,-10.7170235,-10.7588648,-10.68906136
29.81,-11.05589583,-11.00904621,-10.79047068,-10.80304919,-11.04028391,-11.06319239,-10.84253145,-10.80632132,-11.00940951,-11.06856459,-10.8188941,-10.70593194,-10.88023098,-11.03409522,-10.87659453,-10.76671724
29.834,-10.71022559,-10.63319758,-10.56691757,-10.65406329,-10.75836948,-10.69667354,-10.59846639,-10.65137733,-10.74661172,-10.66581348,-10.54252688,-10.58170833,-10.71567685,-10.70539759,-10.59588776,-10.61388511
29.858,-10.72754607,-10.78483213,-10.709383,-10.66614407,-10.78151001,-10.8679293,-10.7528817,-10.64784212,-10.71357168,-10.8040628,-10.73985691,-10.64947451,-10.69622269,-10.76092191,-10.70318839,-10.6279043
29.883,-10.96536857,-10.96440536,-11.01818385,-11.05478495,-11.01594774,-11.01251925,-11.02386148,-11.01123846,-10.96843834,-10.97268662,-10.99187107,-10.98071037,-10.91904706,-10.8831014,-10.8574215,-10.85999883
29.907,-11.1627543,-11.11315443,-11.14839071,-11.22808868,-11.23296529,-11.1469852,-11.16484448,-11.23147149,-11.2398637,-11.16214932,-11.18354113,-11.24126827,-11.25898237,-11.17409453,-11.153531,-11.12533871
29.932,-10.72191477,-10.65369826,-10.742932,-10.82792303,-10.73091079,-10.65747874,-10.72566638,-10.8199925,-10.75613145,-10.67489611,-10.71730712,-10.81119671,-10.79107359,-10.71963637,-10.7359139,-10.79693676
29.956,-10.66869975,-10.71811128,-10.69652948,-10.61762356,-10.62414372,-10.68404806,-10.68907324,-10.621796,-10.63066293,-10.7042429,-10.72490306,-10.6704003,-10.67721001,-10.7426826,-10.75048515,-10.7008993
29.98,-10.57316868,-10.60584522,-10.71388883,-10.68856517,-10.57010068,-10.59246,-10.72020224,-10.71933803,-10.56129911,-10.52956012,-10.67068645,-10.76588488,-10.637184,-10.54295879,-10.62700193,-10.73687599
30.005,-10.77914766,-10.80522326,-10.81460105,-10.81721853,-10.80452761,-10.81052837,-10.81084601,-10.81807547,-10.79243252,-10.77103739,-10.77335196,-10.81949794,-10.8302063,-10.79398489,-10.74437377,-10.7494009
30.029,-10.64962961,-10.56540614,-10.54656084,-10.58749545,-10.5944548,-10.53169727,-10.54292551,-10.60825193,-10.61242764,-10.52285691,-10.51692215,-10.59975733,-10.64328234,-10.54175456,-10.49004227,-10.55212906
30.054,-10.62483424,-10.68968261,-10.67318327,-10.59484909,-10.53069597,-10.59176082,-10.62048559,-10.56956531,-10.52389781,-10.58861236,-10.62533587,-10.56688495,-10.49951113,-10.55245243,-10.60174166,-10.55557088
30.078,-10.85868731,-10.75020511,-10.71807747,-10.79611789,-10.85840443,-10.73309749,-10.70637568,-10.7780862,-10.84093968,-10.73435125,-10.68717042,-10.76371055,-10.84272559,-10.73927742,-10.69267522,-10.80181106
30.103,-10.83207688,-10.76521698,-10.69363726,-10.73694161,-10.80118793,-10.75214193,-10.69835264,-10.73913984,-10.81691768,-10.75409313,-10.70158648,-10.73753658,-10.81224618,-10.74843126,-10.70774035,-10.75708188
30.127,-10.70467625,-10.61821737,-10.66785336,-10.76628462,-10.71458104,-10.63946684,-10.68995803,-10.78621243,-10.73489605,-10.66591981,-10.70056568,-10.77924817,-10.74581943,-10.68153349,-10.69639905,-10.749809
30.151,-10.6807273,-10.80975928,-10.95940997,-10.84823541,-10.74668099,-10.82468992,-10.94969627,-10.84914355,-10.74763683,-10.82990785,-10.96971497,-10.8460055,-10.68518814,-10.72801103,-10.88260196,-10.83369538
30.176,-10.76438575,-10.76147754,-10.81822074,-10.84694953,-10.79256745,-10.76711076,-10.81623066,-10.85133899,-10.80016889,-10.75316005,-10.75812379,-10.74706261,-10.68260921,-10.67163213,-10.71698367,-10.74737923
30.2,-10.9079798,-10.85014873,-10.88340032,-10.92230008,-10.84299923,-10.78180368,-10.84414647,-10.90982625,-10.84517609,-10.76192872,-10.7784518,-10.82573605,-10.79216161,-10.74510739,-10.76855897,-10.82245475
30.225,-10.65846541,-10.65568944,-10.70380035,-10.68931528,-10.61083094,-10.57724605,-10.61181706,-10.63545939,-10.59979246,-10.56100832,-10.57585327,-10.60292754,-10.58533062,-10.56599626,-10.57573173,-10.59782763
30.249,-10.5497288,-10.56710846,-10.649712,-10.66912533,-10.59343763,-10.54639303,-10.58302426,-10.60776433,-10.56629165,-10.53837468,-10.5777781,-10.59768209,-10.55394746,-10.53727223,-10.59314692,-10.62896085
30.273,-10.58228429,-10.61519122,-10.83948226,-10.84716919,-10.64894593,-10.65772425,-10.88125111,-10.92449143,-10.69622418,-10.63988719,-10.83868974,-10.9141401,-10.69884859,-10.61435965,-10.82059638,-10.97949612
30.298,-10.64487637,-10.80731446,-10.83154846,-10.67288807,-10.66649845,-10.88764898,-10.97983423,-10.76045505,-10.66039456,-10.82608141,-10.9418492,-10.77831938,-10.66848448,-10.80525829,-10.92970903,-10.79080937
30.322,-10.89245987,-10.89147985,-10.78337016,-10.78033262,-10.91241873,-10.94302374,-10.79800367,-10.76040747,-10.90092579,-10.93430498,-10.76608687,-10.71437521,-10.85565647,-10.92438591,-10.77235375,-10.7124524
30.347,-10.95350154,-10.93946903,-10.88422451,-10.80877288,-10.80448726,-10.79837146,-10.75451197,-10.71959882,-10.76370456,-10.79766003,-10.75156431,-10.69637717,-10.73594431,-10.75596626,-10.71531429,-10.66268714
30.371,-10.63407477,-10.65907316,-10.79345809,-10.74741717,-10.5461993,-10.55430111,-10.77087122,-10.79025639,-10.545324,-10.49030951,-10.71937227,-10.79828217,-10.55112453,-10.44874806,-10.60115344,-10.66397286
30.396,-10.54737222,-10.46119829,-10.43459153,-10.49530196,-10.48244859,-10.36347768,-10.32587131,-10.38303126,-10.37236353,-10.27965651,-10.26859187,-10.36976737,-10.40438423,-10.30761564,-10.2384659,-10.2579285
30.42,-10.70208592,-10.65749724,-10.62120773,-10.62228865,-10.58703072,-10.52135096,-10.48584499,-10.4896943,-10.4880505,-10.47441919,-10.47565325,-10.47644337,-10.4687499,-10.43897549,-10.41211161,-10.38568592
30.444,-10.72243329,-10.80787997,-10.73815423,-10.64074614,-10.68023698,-10.78603134,-10.77273894,-10.66690098,-10.64766846,-10.73632412,-10.75034271,-10.65366664,-10.60768941,-10.6751195,-10.72252622,-10.66551883
30.469,-10.70076641,-10.74235751,-10.74542507,-10.69359361,-10.66636762,-10.68685177,-10.7203746,-10.70746098,-10.67039983,-10.66292114,-10.69378269,-10.69850343,-10.67651801,-10.66778272,-10.68763063,-10.69420799
30.493,-11.0130472,-11.06616532,-10.91140716,-10.86784631,-10.952518,-10.98856987,-10.91996817,-10.88953171,-10.96449583,-10.97190451,-10.92016274,-10.89872989,-10.96144129,-10.97714737,-10.93722582,-10.89398064
30.518,-10.76159244,-10.72314324,-10.78009008,-10.79281531,-10.72628298,-10.68338729,-10.76118854,-10.80991521,-10.75478309,-10.69124259,-10.7496202,-10.80373713,-10.7550285,-10.6807654,-10.72379811,-10.8018619
