,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.83008,-8.836410631,-8.844261952,-8.937323242,-8.940875404,-8.834111907,-8.794610723,-8.881052707,-8.925714461,-8.859915207,-8.821115243,-8.903462399,-8.957730654,-8.891548295,-8.807771336,-8.830045101,-8.874198558,-8.853870007,-8.793970997,-8.816093123,-8.868675195,-8.859911117,-8.79029378,-8.790817638,-8.840532917,-8.853403001,-8.790769596,-8.783313709,-8.835596032,-8.866441554,-8.812401904,-8.799114293,-8.857467152,-8.889131694,-8.825439081,-8.802716256,-8.877927608,-8.925639535,-8.851936431,-8.808733731,-8.877128372,-8.928214225,-8.855304777,-8.800912197,-8.86856877,-8.920567369,-8.835895162,-8.752230364,-8.794537152,-8.862379936,-8.824398045,-8.755927511,-8.798815404,-8.881197369,-8.868031871,-8.79573708,-8.812909485
0.85449,-9.045536035,-9.032738498,-9.003129029,-8.943308674,-8.878234382,-8.83316077,-8.850756396,-8.898179733,-8.893240986,-8.845671407,-8.841859054,-8.893161315,-8.90314944,-8.881105563,-8.90207206,-8.947886612,-8.907498448,-8.859057709,-8.88200676,-8.938349527,-8.902451816,-8.852021123,-8.878857281,-8.956011547,-8.924820644,-8.868682591,-8.887679371,-8.963385909,-8.92637867,-8.855834743,-8.857896082,-8.945345022,-8.95887277,-8.929349508,-8.936637103,-8.999677569,-8.99047738,-8.948022765,-8.940883683,-8.996105421,-8.994193993,-8.948383757,-8.932921176,-8.98420779,-8.999802127,-8.957650069,-8.929209689,-8.96903371,-8.991401265,-8.95558523,-8.923407056,-8.959313681,-9.015196338,-9.011626599,-8.968210081,-8.966944228
0.87891,-9.042660413,-9.186711602,-9.226296536,-9.013632762,-8.836570968,-8.893466467,-9.049971483,-9.014713732,-8.870244513,-8.895592223,-9.041353874,-9.014325139,-8.870414375,-8.894659673,-9.051676365,-9.022734517,-8.858469097,-8.852548913,-9.014060196,-9.023535047,-8.850396381,-8.813416815,-8.980422703,-9.030748874,-8.867982652,-8.802976476,-8.96016875,-9.041276783,-8.898018504,-8.819309262,-8.950963986,-9.042636337,-8.9362027,-8.8585463,-8.964920154,-9.049266278,-8.940743179,-8.832580033,-8.923874066,-9.038325242,-8.942485833,-8.810131485,-8.881516934,-9.033726254,-8.998503657,-8.859805359,-8.90227376,-9.041431603,-9.007525535,-8.86645658,-8.910460343,-9.083752935,-9.066407244,-8.899511537,-8.911553988,-9.090481675
0.90332,-9.20151821,-9.239631392,-9.241286045,-9.10263706,-8.963811381,-8.966821238,-9.088568101,-9.10692818,-8.98864766,-8.967252548,-9.091025738,-9.132822457,-8.999765497,-8.938459149,-9.047363309,-9.133448908,-9.007345162,-8.896371715,-8.961049967,-9.059853045,-8.978474876,-8.879030093,-8.943654473,-9.06390304,-8.986240666,-8.864307216,-8.905331313,-9.042991065,-9.005420747,-8.894170743,-8.949429641,-9.134354725,-9.104582321,-8.933557551,-8.94021008,-9.124766138,-9.122833019,-8.926439111,-8.891604179,-9.079475069,-9.148628306,-8.953230375,-8.877180144,-9.069087587,-9.213328044,-9.044177192,-8.920975931,-9.070818286,-9.221113691,-9.06553208,-8.928789107,-9.059345994,-9.205900463,-9.046223346,-8.90690243,-9.033975631
0.92773,-9.162988063,-9.197534085,-9.073885668,-8.974291452,-9.00113275,-9.038768354,-8.983144876,-8.934464862,-8.984127478,-9.033205276,-8.994605189,-8.956972403,-8.98378376,-9.006241961,-8.966863043,-8.945277382,-8.982198908,-8.981033269,-8.889378897,-8.857596808,-8.945608309,-8.987638296,-8.892974976,-8.853501848,-8.93696619,-8.959221585,-8.855973063,-8.825199133,-8.916826068,-8.965737006,-8.897433511,-8.886254105,-8.973599752,-9.002682448,-8.902927457,-8.870747862,-8.933945535,-8.912615719,-8.780158191,-8.778326893,-8.899197362,-8.925836425,-8.802841516,-8.784683544,-8.895612362,-8.93836857,-8.829711891,-8.794997269,-8.89268873,-8.959608478,-8.869544122,-8.794287846,-8.83736652,-8.892302159,-8.824381283,-8.769447522
0.95215,-8.938461671,-8.98496743,-8.926679619,-8.850099753,-8.866442288,-8.950485144,-8.940735224,-8.8378976,-8.822217573,-8.917878599,-8.935819756,-8.838169342,-8.803020472,-8.89824525,-8.978948765,-8.92933632,-8.862214717,-8.890358511,-8.934581648,-8.873409522,-8.782138388,-8.776474871,-8.808810839,-8.770598828,-8.729331941,-8.766674209,-8.82698081,-8.790094565,-8.748103877,-8.779532083,-8.84022234,-8.810810012,-8.771852567,-8.788207868,-8.839488116,-8.804850013,-8.712520718,-8.633970581,-8.625656676,-8.616482361,-8.606023842,-8.589765926,-8.605635114,-8.610569678,-8.606791934,-8.594846047,-8.619331945,-8.630814207,-8.620654092,-8.596694674,-8.610617811,-8.625894472,-8.622210391,-8.593271841,-8.603775874,-8.626506543
0.97656,-9.245683657,-9.38409222,-9.341783517,-9.159336659,-9.124301845,-9.23689611,-9.245767584,-9.113133326,-9.088153664,-9.206171764,-9.254534915,-9.122143114,-9.042883018,-9.083171688,-9.136128703,-9.106227629,-9.108273083,-9.162396025,-9.185186794,-9.12858313,-9.119953156,-9.148356251,-9.10910885,-9.028032362,-9.074456104,-9.189708463,-9.146837204,-9.016634387,-9.041019515,-9.167238382,-9.140371156,-9.011411033,-9.022808976,-9.156350814,-9.159717579,-9.028978697,-8.973626875,-9.011242215,-8.979811839,-8.922006427,-8.928180889,-8.981702032,-8.961043446,-8.915010431,-8.927638144,-8.988124422,-8.965785962,-8.925576978,-8.931578125,-8.976679191,-8.964032131,-8.955472738,-8.966389135,-8.997737658,-8.971775269,-8.958493111
1.001,-9.53177898,-9.348410439,-9.272607525,-9.394185244,-9.403969942,-9.234648345,-9.218998088,-9.38002886,-9.403895695,-9.244019504,-9.219683464,-9.374955813,-9.3862349,-9.1989951,-9.160297281,-9.357949023,-9.447797801,-9.27615037,-9.185371361,-9.341357098,-9.455355134,-9.290392979,-9.145259125,-9.240116804,-9.3493814,-9.18524367,-9.001725265,-9.038858657,-9.148133806,-9.091469682,-8.965117682,-9.002624514,-9.126344951,-9.101551567,-8.979094128,-9.00421984,-9.115478372,-9.070581442,-8.933482174,-8.956773192,-9.092554535,-9.07538388,-8.9379311,-8.947145494,-9.087631533,-9.086125917,-8.948890264,-8.946206178,-9.125949607,-9.212658683,-9.10627952,-9.048626952,-9.16606586,-9.218004943,-9.119843418,-9.051292051
1.0254,-9.352490351,-9.331539106,-9.336283811,-9.31668234,-9.228156883,-9.17559111,-9.212385715,-9.267834736,-9.224061301,-9.184612496,-9.218085506,-9.246091442,-9.1963936,-9.202394395,-9.26775457,-9.273259355,-9.199766488,-9.202638308,-9.274724554,-9.261969301,-9.156804531,-9.141943997,-9.238686752,-9.281650867,-9.181071592,-9.117211051,-9.144656093,-9.166133839,-9.139237281,-9.131896407,-9.185496067,-9.192395355,-9.135322511,-9.110761039,-9.183339433,-9.220375699,-9.147760807,-9.088979945,-9.163548059,-9.238948874,-9.177511804,-9.092998734,-9.146685197,-9.219660039,-9.170561324,-9.078371961,-9.124730365,-9.231945229,-9.245770765,-9.183724859,-9.240569634,-9.364273217,-9.356906415,-9.247124728,-9.24824045,-9.347308937
1.0498,-9.613003767,-9.418587585,-9.337155364,-9.435161795,-9.41159634,-9.205832781,-9.160315126,-9.317551062,-9.398025879,-9.243530055,-9.180132133,-9.309800499,-9.396391405,-9.234871348,-9.153756471,-9.28629979,-9.404406045,-9.258554169,-9.152529682,-9.238171577,-9.346767865,-9.256122269,-9.175517803,-9.241002275,-9.330032038,-9.237567834,-9.16164703,-9.265230002,-9.407869835,-9.322408465,-9.205504648,-9.282027061,-9.425670995,-9.346178004,-9.18814096,-9.200782649,-9.284341059,-9.211526394,-9.100601495,-9.152159964,-9.268400896,-9.224948894,-9.108568742,-9.123684511,-9.195291088,-9.148665024,-9.036561705,-9.055095964,-9.125504937,-9.109368843,-9.029471644,-9.039387669,-9.062167791,-9.03816289,-8.998500437,-9.030952284
1.0742,-9.493116123,-9.522399681,-9.353408362,-9.270098689,-9.317484719,-9.321708171,-9.258794946,-9.284229364,-9.391719886,-9.434621208,-9.389362619,-9.372284356,-9.414833299,-9.446384367,-9.408460698,-9.379628665,-9.416750658,-9.458153653,-9.407172816,-9.355134412,-9.37774213,-9.417517316,-9.375162258,-9.322900119,-9.343179705,-9.431794694,-9.456731904,-9.402040895,-9.385009129,-9.43109383,-9.430355415,-9.369600869,-9.348696147,-9.368670203,-9.365332693,-9.328253266,-9.30487148,-9.296326697,-9.277864631,-9.234426358,-9.220590487,-9.238494005,-9.244035193,-9.196025952,-9.145593116,-9.134429772,-9.17500639,-9.175494591,-9.134940534,-9.124400462,-9.202764455,-9.206253541,-9.09968379,-9.028393903,-9.100779589,-9.144689104
1.0986,-9.571413438,-9.641823627,-9.515696931,-9.433673685,-9.456008479,-9.451805303,-9.386811403,-9.384387984,-9.463860757,-9.496619808,-9.436945454,-9.420879197,-9.494548575,-9.525515546,-9.448722091,-9.387273326,-9.437083175,-9.502347418,-9.470623215,-9.39540493,-9.419035719,-9.491824732,-9.469791442,-9.362293361,-9.384307804,-9.516160838,-9.546797931,-9.41315278,-9.372248295,-9.465604088,-9.48766683,-9.326042678,-9.253413658,-9.37970097,-9.487847378,-9.359362341,-9.275089331,-9.377352154,-9.471303545,-9.364413641,-9.284134065,-9.391921004,-9.528192465,-9.411065514,-9.253550158,-9.311444795,-9.468929935,-9.413840936,-9.263572938,-9.305415084,-9.461020899,-9.430110329,-9.24947769,-9.246364489,-9.407746435,-9.440930027
1.123,-9.462578017,-9.45204124,-9.53672873,-9.539220921,-9.375315105,-9.268861511,-9.33726501,-9.446897132,-9.370994648,-9.266881791,-9.303693396,-9.391822644,-9.335423688,-9.244912572,-9.279871163,-9.379194341,-9.326764656,-9.223385891,-9.243780223,-9.342430313,-9.290846158,-9.182678756,-9.190644987,-9.29872509,-9.28828468,-9.216440259,-9.241977954,-9.351642447,-9.323456211,-9.232389448,-9.235490995,-9.321939938,-9.2747475,-9.159380891,-9.159979318,-9.27867171,-9.258899897,-9.136718567,-9.141830267,-9.281304633,-9.321065401,-9.230367103,-9.228479861,-9.350802625,-9.368727313,-9.241929154,-9.207120158,-9.326200725,-9.368088492,-9.248510341,-9.211264425,-9.324083389,-9.37784089,-9.247156944,-9.178326113,-9.27398421
1.1475,-9.606382771,-9.433959673,-9.381179336,-9.432197942,-9.38854981,-9.271645603,-9.317953699,-9.438421843,-9.403032548,-9.282552742,-9.331361054,-9.455606395,-9.40017886,-9.26237386,-9.302523008,-9.442390928,-9.409086128,-9.257747494,-9.242980832,-9.337592022,-9.313486898,-9.192900691,-9.197299426,-9.327987857,-9.383531244,-9.317099722,-9.322127281,-9.418043369,-9.415888766,-9.318440039,-9.316710991,-9.405545515,-9.400856077,-9.311584219,-9.293333518,-9.324791388,-9.270119379,-9.167376607,-9.165460073,-9.27125728,-9.270903736,-9.18569065,-9.200371589,-9.322930464,-9.301165031,-9.184520498,-9.208364003,-9.35397566,-9.347031214,-9.211329269,-9.207882514,-9.347328471,-9.355270496,-9.213102731,-9.190606437,-9.328895055
1.1719,-9.359254788,-9.417511358,-9.381496019,-9.302655584,-9.263060839,-9.265679883,-9.259960059,-9.248295769,-9.253148393,-9.280789181,-9.315213356,-9.305402664,-9.273482433,-9.26220918,-9.295442614,-9.306837827,-9.285724557,-9.25946679,-9.273719162,-9.266217893,-9.240845138,-9.242467461,-9.274893478,-9.263170139,-9.233608649,-9.239840525,-9.269573163,-9.260285898,-9.228659676,-9.224799351,-9.241289145,-9.255328071,-9.258283408,-9.261232526,-9.271259448,-9.253963585,-9.199251561,-9.173943845,-9.207961806,-9.224048256,-9.190938142,-9.172595751,-9.196307329,-9.193345952,-9.146774811,-9.132849956,-9.181623659,-9.225030619,-9.193064202,-9.152208539,-9.178103638,-9.233925575,-9.221687782,-9.180703864,-9.196553754,-9.251362957
1.1963,-9.248890168,-9.313367057,-9.342706598,-9.255618496,-9.158668551,-9.175798959,-9.253812429,-9.236106848,-9.133108163,-9.159805062,-9.269874688,-9.26967241,-9.145050217,-9.142604578,-9.255414181,-9.293706902,-9.190091245,-9.186946977,-9.294470765,-9.33662308,-9.226037421,-9.190824571,-9.276111476,-9.352085104,-9.272824476,-9.196274936,-9.227042493,-9.30733163,-9.292999021,-9.197856105,-9.173541505,-9.232206055,-9.268004661,-9.236328834,-9.216711322,-9.242950224,-9.264995625,-9.239785348,-9.225717807,-9.2401982,-9.253950009,-9.217735188,-9.187654405,-9.175999718,-9.179571797,-9.158865485,-9.161907529,-9.182700387,-9.218638832,-9.220355343,-9.234196384,-9.255005809,-9.285750305,-9.271304045,-9.257389498,-9.253298416
1.2207,-9.58844132,-9.582608336,-9.562707139,-9.496755731,-9.414119565,-9.446006899,-9.553050291,-9.565442964,-9.487649288,-9.480292314,-9.564708248,-9.57671484,-9.496410678,-9.475744015,-9.558657596,-9.598229371,-9.534545509,-9.490407116,-9.567305531,-9.635348249,-9.586306317,-9.511969108,-9.554966099,-9.644995238,-9.651948566,-9.564268321,-9.552970032,-9.60120495,-9.613346109,-9.542926653,-9.524731196,-9.572109752,-9.601877238,-9.529560582,-9.478328899,-9.517382165,-9.570521178,-9.520549827,-9.462221133,-9.512748851,-9.597127487,-9.568546933,-9.48119965,-9.515874505,-9.615459182,-9.59641846,-9.473802026,-9.490096358,-9.630341688,-9.658735937,-9.509026572,-9.491707241,-9.642925492,-9.689943254,-9.518562696,-9.48128405
1.2451,-9.654640023,-9.654587295,-9.631815008,-9.508857481,-9.424549107,-9.474040909,-9.593581652,-9.590514781,-9.494704957,-9.476844214,-9.56579807,-9.578904075,-9.488698393,-9.456493938,-9.549261207,-9.582802644,-9.491131884,-9.436722151,-9.514506512,-9.570899696,-9.500745716,-9.442721604,-9.502930437,-9.559923746,-9.509330597,-9.476096894,-9.535609619,-9.596626224,-9.565177695,-9.526287046,-9.551653861,-9.609561638,-9.577466083,-9.521238433,-9.525203275,-9.57998131,-9.568111924,-9.532033991,-9.55144823,-9.631234553,-9.661381629,-9.618831588,-9.587658638,-9.623465195,-9.653728831,-9.633731979,-9.612407951,-9.660737843,-9.711340624,-9.682890192,-9.640996825,-9.667951388,-9.699946212,-9.664752629,-9.614124647,-9.625564063
1.2695,-9.50394805,-9.638879833,-9.659224105,-9.506705338,-9.404327853,-9.51240649,-9.641946816,-9.579385835,-9.483170403,-9.568409675,-9.674535931,-9.58282768,-9.445989896,-9.485635914,-9.597318914,-9.565552448,-9.453672474,-9.46818919,-9.560607972,-9.540735286,-9.441925031,-9.447311942,-9.5406577,-9.550598684,-9.481468562,-9.491575474,-9.588729333,-9.581556499,-9.471772972,-9.447411735,-9.552090103,-9.568929056,-9.474588718,-9.446420636,-9.550241423,-9.572061782,-9.478929072,-9.441628209,-9.554740455,-9.606435794,-9.544456078,-9.515822399,-9.609851156,-9.633834727,-9.563659129,-9.522158385,-9.600040728,-9.645834607,-9.616360336,-9.598959855,-9.65879534,-9.655673116,-9.599496329,-9.584852646,-9.657740784,-9.655517216
1.2939,-9.636717606,-9.727545884,-9.646873258,-9.559112416,-9.620935755,-9.64721125,-9.56809183,-9.521623096,-9.591168383,-9.628994437,-9.58578548,-9.570087479,-9.630813339,-9.645993732,-9.561262175,-9.528487247,-9.596322828,-9.624009618,-9.5062912,-9.453450689,-9.537653391,-9.602235693,-9.5047728,-9.445472289,-9.522532502,-9.615403601,-9.532107918,-9.443156699,-9.499833317,-9.613257039,-9.539881395,-9.433976628,-9.481764208,-9.606473084,-9.54066762,-9.430233192,-9.465593188,-9.601428666,-9.552208505,-9.424264341,-9.442548244,-9.608197419,-9.623104069,-9.481384492,-9.446308556,-9.587014685,-9.62622845,-9.501252063,-9.464892633,-9.61461186,-9.679457501,-9.550696716,-9.494507225,-9.621305395,-9.674755937,-9.531533154
1.3184,-9.725769125,-9.98298396,-9.948441915,-9.711959299,-9.754174426,-9.949309644,-9.923540669,-9.702588453,-9.733831467,-9.95484475,-9.994669395,-9.790420233,-9.78729072,-9.963976359,-9.990592064,-9.790406973,-9.737290716,-9.820672025,-9.8291774,-9.726176178,-9.725875916,-9.830632692,-9.807097822,-9.692315731,-9.685321341,-9.805731394,-9.806068167,-9.703407719,-9.667492252,-9.769542358,-9.783169061,-9.71612071,-9.690727364,-9.79247127,-9.786730335,-9.702638059,-9.661513398,-9.76210877,-9.767186924,-9.688980923,-9.654973113,-9.778060754,-9.810429043,-9.746587292,-9.69110396,-9.768783429,-9.794525935,-9.743864315,-9.69024474,-9.75684299,-9.781030365,-9.7312992,-9.698954611,-9.788125945,-9.819374815,-9.74413399
1.3428,-9.783227862,-9.95081963,-9.998509792,-9.882309491,-9.806417976,-9.916424742,-9.99409883,-9.909097169,-9.823765421,-9.905728942,-9.998304381,-9.939991842,-9.87697746,-9.962655493,-10.07035457,-10.01774311,-9.924671099,-9.958112666,-10.0638135,-10.01478036,-9.905386224,-9.906051648,-10.00991882,-9.982933517,-9.878848669,-9.881653969,-10.01746167,-10.0037341,-9.89438423,-9.863190573,-9.967766477,-9.947386359,-9.842691206,-9.81726258,-9.948460767,-9.960961312,-9.855555163,-9.788297992,-9.894737676,-9.930614208,-9.844284677,-9.773753008,-9.892478774,-9.959090359,-9.874680777,-9.773863395,-9.843691658,-9.879874437,-9.81390901,-9.742287199,-9.819645488,-9.874205737,-9.802894418,-9.706829294,-9.78356057,-9.899598936
1.3672,-9.793599103,-9.814337945,-9.800151179,-9.781453765,-9.7747874,-9.771923469,-9.761163056,-9.764741248,-9.771900839,-9.772384916,-9.754158276,-9.759341511,-9.781098438,-9.81453651,-9.819790073,-9.807339817,-9.792824845,-9.80209664,-9.815518908,-9.830281406,-9.818357204,-9.808097015,-9.81396661,-9.824994713,-9.818785108,-9.80990575,-9.804704714,-9.81083063,-9.812721067,-9.813612727,-9.782736428,-9.74828717,-9.752504566,-9.778584799,-9.770266389,-9.732630954,-9.713958107,-9.722283098,-9.726484354,-9.723745575,-9.74063946,-9.755864995,-9.749842975,-9.739331462,-9.735406742,-9.738880421,-9.744931006,-9.742605611,-9.711286403,-9.698771802,-9.721780758,-9.734103479,-9.694405868,-9.678228166,-9.714534811,-9.752632499
1.3916,-9.616998845,-9.575954412,-9.618888627,-9.640906446,-9.634356443,-9.614132624,-9.64648985,-9.671053087,-9.663598377,-9.620870799,-9.641304221,-9.671712206,-9.665791069,-9.614719189,-9.625670959,-9.667042255,-9.64570885,-9.566092118,-9.549930212,-9.58932887,-9.606959789,-9.566149543,-9.549145729,-9.586051221,-9.60554244,-9.574676693,-9.546612824,-9.568152585,-9.565750424,-9.526532788,-9.492038602,-9.528233428,-9.55473126,-9.538523395,-9.493575017,-9.527012167,-9.548975032,-9.505602266,-9.450935415,-9.532395856,-9.614955328,-9.558503305,-9.447802363,-9.49833172,-9.595338131,-9.574390398,-9.475745629,-9.516397223,-9.600708526,-9.558787635,-9.45037128,-9.497790379,-9.601634765,-9.581359423,-9.472674269,-9.508591978
1.416,-9.567125943,-9.736567883,-9.693391572,-9.507667501,-9.442808758,-9.592391221,-9.609675751,-9.466724803,-9.408325079,-9.561083352,-9.605715702,-9.480475985,-9.410265199,-9.543348421,-9.594559415,-9.455558756,-9.352090959,-9.421407234,-9.437359431,-9.318468331,-9.235607326,-9.326551407,-9.409940155,-9.323961611,-9.238849288,-9.309233785,-9.404590551,-9.338145503,-9.253816114,-9.287899993,-9.365296327,-9.313062379,-9.254060371,-9.276401059,-9.356522142,-9.315384631,-9.250013419,-9.23630208,-9.304290594,-9.309468651,-9.315932127,-9.318112685,-9.360192922,-9.322493456,-9.287270414,-9.25428139,-9.273537931,-9.242817926,-9.220868229,-9.231172108,-9.298047098,-9.267865103,-9.231847558,-9.247343907,-9.318315864,-9.277754555
1.4404,-9.399427289,-9.474467866,-9.383502726,-9.078758105,-8.898134783,-8.927362934,-9.018674125,-8.969448381,-8.885572559,-8.917323399,-9.013120677,-8.978033945,-8.893581932,-8.920972879,-9.022779848,-8.999784558,-8.909205242,-8.91537139,-8.98872787,-8.952156923,-8.87479961,-8.898407411,-8.9827901,-8.955969506,-8.866046648,-8.869942831,-8.955985179,-8.969644534,-8.897542995,-8.891748155,-8.969552679,-8.993382075,-8.91579867,-8.894825912,-8.970291455,-9.009590843,-8.916804878,-8.843929265,-8.867622559,-8.929609581,-8.911669278,-8.880271194,-8.909035315,-8.953638783,-8.908325912,-8.858673292,-8.889905463,-8.947810415,-8.903604784,-8.849463176,-8.887773407,-8.9905469,-8.987411389,-8.925487286,-8.937334545,-9.019516663
1.4648,-9.310155751,-9.404262556,-9.430469555,-9.121106876,-8.749228367,-8.668231175,-8.872206227,-8.961529936,-8.744648519,-8.655526888,-8.847271724,-8.979275932,-8.777502234,-8.656188703,-8.824755034,-8.985501713,-8.808713949,-8.654521334,-8.784781884,-8.969926898,-8.832813331,-8.665778288,-8.774324538,-8.973375501,-8.859171618,-8.666612762,-8.731457577,-8.918882613,-8.858229525,-8.684110788,-8.727392565,-8.909932034,-8.872179681,-8.691143035,-8.708090997,-8.897293476,-8.873722158,-8.657140461,-8.637220031,-8.84183024,-8.88776605,-8.677097655,-8.624736439,-8.825169818,-8.911313374,-8.702159067,-8.619082488,-8.805283122,-8.918341825,-8.715535673,-8.614695416,-8.800457073,-8.968605956,-8.787173086,-8.643177165,-8.785784254
1.4893,-9.406520849,-9.26428666,-9.177810403,-9.03855134,-8.780242185,-8.640941106,-8.758176512,-8.949106603,-8.81841465,-8.648664546,-8.736697913,-8.942007493,-8.845616445,-8.656412886,-8.70547304,-8.898384166,-8.820867799,-8.630069884,-8.672376644,-8.880363198,-8.839655834,-8.641026227,-8.659848878,-8.871466638,-8.870275109,-8.657854426,-8.626194498,-8.797844433,-8.82971429,-8.657290683,-8.622436139,-8.779763505,-8.834467685,-8.676285327,-8.632794963,-8.79157911,-8.854987725,-8.659650488,-8.576767102,-8.749001544,-8.88078142,-8.694602085,-8.578276004,-8.730092651,-8.888181581,-8.719188589,-8.577231595,-8.706260149,-8.887624459,-8.745408978,-8.584789397,-8.679185238,-8.849426977,-8.72923747,-8.576077256,-8.666466992
