,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
17.017,-5.987742236,-5.900293217,-5.807990018,-5.782724486,-5.774334399,-5.798487564,-5.857059653,-5.890871866,-5.86019236,-5.85848098,-5.867530489,-5.866431477,-5.831553199,-5.841745674,-5.869395481,-5.898288507,-5.881025922,-5.875524376,-5.875245023,-5.897956903,-5.885247172,-5.878131197,-5.876711306,-5.896875425,-5.886376038,-5.876940234,-5.868291836,-5.875779896,-5.871293749,-5.870363488,-5.871155584,-5.890389935,-5.917354289,-5.942373716,-5.938572697,-5.911513875,-5.916012566,-5.960511498,-5.969072199,-5.91700429,-5.880607708,-5.900960342,-5.925559246,-5.899457147,-5.876918316,-5.898883032,-5.926663604
17.041,-5.911957083,-5.928590304,-5.721802996,-5.600890943,-5.626429227,-5.651077002,-5.65703672,-5.68790016,-5.732003513,-5.703115152,-5.655182658,-5.648389768,-5.690007454,-5.68796961,-5.669541536,-5.68073677,-5.729582423,-5.719981037,-5.680724394,-5.679210282,-5.726251997,-5.723370666,-5.681916374,-5.674985328,-5.719468808,-5.743233653,-5.730421466,-5.731593754,-5.752499693,-5.757202909,-5.740284854,-5.764020647,-5.833951526,-5.87515316,-5.829622776,-5.811225283,-5.858126159,-5.901364297,-5.861742661,-5.828806764,-5.848936261,-5.87402885,-5.833617559,-5.808545654,-5.837961202,-5.872476253,-5.834288259
17.065,-6.069467904,-6.10908024,-5.931869717,-5.759723773,-5.67018371,-5.611977229,-5.618626426,-5.704484223,-5.735451414,-5.649328268,-5.61378689,-5.674058091,-5.68550701,-5.593545701,-5.584243774,-5.694875994,-5.739725671,-5.624675546,-5.581289797,-5.683063836,-5.74620859,-5.63746512,-5.57911732,-5.670984652,-5.755336035,-5.678808931,-5.625623768,-5.702378844,-5.774568655,-5.696945588,-5.636294127,-5.720086384,-5.846107947,-5.806490634,-5.712670631,-5.734310548,-5.837919904,-5.829833734,-5.736926507,-5.741300439,-5.831904715,-5.823736958,-5.723369594,-5.721463256,-5.820333536,-5.831524187,-5.725837864
17.09,-6.212405828,-6.258829516,-6.239177783,-6.054684066,-5.827400344,-5.773104196,-5.918896298,-6.063526014,-5.979332033,-5.88777349,-5.958766743,-6.066059088,-5.969282994,-5.866606817,-5.948986125,-6.117386599,-6.057710012,-5.915620874,-5.951339123,-6.111174679,-6.07755983,-5.927305431,-5.940825574,-6.095076882,-6.086923858,-5.934919593,-5.923875453,-6.057485793,-6.070734411,-5.933303211,-5.914670558,-6.046083695,-6.12004527,-6.034408536,-6.006322867,-6.093628598,-6.143770937,-6.053747367,-6.01975952,-6.092290145,-6.128075411,-6.025182188,-5.98534569,-6.066209196,-6.131344181,-6.037833161,-5.97765471
17.114,-6.262812169,-6.288014352,-6.199205957,-6.026168695,-5.915568824,-5.94819587,-6.101011888,-6.192736757,-6.150811404,-6.141966342,-6.199286819,-6.215987616,-6.162538909,-6.143245135,-6.209443353,-6.268749831,-6.243375352,-6.197411066,-6.218485258,-6.270847358,-6.255338188,-6.208761625,-6.218820252,-6.265761807,-6.23835465,-6.167200327,-6.152510926,-6.20303312,-6.198039522,-6.147365479,-6.143202229,-6.223278484,-6.302262011,-6.318202383,-6.293307759,-6.295604435,-6.315431196,-6.328035652,-6.304429326,-6.277293859,-6.255074996,-6.254206532,-6.257787748,-6.264414005,-6.255032236,-6.254145685,-6.249080669
17.139,-6.1867791,-6.220489625,-6.133004308,-6.004096439,-5.917705639,-5.913718717,-6.015914369,-6.097500843,-6.045052325,-5.96532305,-6.018915654,-6.089366136,-6.028328678,-5.937493181,-6.002779713,-6.135933731,-6.115759682,-5.98748229,-6.002807022,-6.128980653,-6.132131753,-6.000869925,-5.996336083,-6.121622783,-6.146161892,-6.007755889,-5.970016596,-6.08513555,-6.149331166,-6.036220413,-5.989990027,-6.140544333,-6.306663663,-6.227271016,-6.105439273,-6.169123881,-6.310335464,-6.2695805,-6.14263148,-6.167092939,-6.265087285,-6.224585699,-6.11050665,-6.140350375,-6.253663205,-6.235203531,-6.115024906
17.163,-6.168905335,-6.187371688,-6.070948843,-5.959318197,-5.921540254,-5.920999665,-5.984498307,-6.064805813,-6.045081828,-5.966962143,-5.985263129,-6.074982023,-6.05009929,-5.961193636,-5.991236514,-6.134091483,-6.143862498,-6.0216207,-6.003286949,-6.129993993,-6.157727192,-6.033928052,-5.994888146,-6.114497785,-6.158265849,-6.039459087,-5.98774849,-6.095353066,-6.148801567,-6.044309331,-5.993273703,-6.098311902,-6.210030376,-6.16155429,-6.096100742,-6.155900517,-6.245831403,-6.198401857,-6.121492124,-6.152931811,-6.233620003,-6.192487707,-6.11326603,-6.136895814,-6.227744591,-6.204959495,-6.123586476
17.188,-6.190852858,-6.246633934,-6.248188007,-6.127828867,-5.980087886,-6.02111828,-6.228085165,-6.343202126,-6.212733199,-6.176836346,-6.311207154,-6.379417754,-6.240355286,-6.167578076,-6.298467142,-6.431136184,-6.326766299,-6.208091679,-6.29146228,-6.432722698,-6.35159339,-6.215576883,-6.275523959,-6.415997548,-6.350134911,-6.209710093,-6.25486606,-6.393644886,-6.346431652,-6.209650037,-6.2458521,-6.399708839,-6.418646832,-6.329386819,-6.361727341,-6.447013693,-6.425512256,-6.351276807,-6.37494915,-6.454684075,-6.435655161,-6.353334216,-6.361389333,-6.443910871,-6.444067907,-6.363071703,-6.358419307
17.212,-6.239977949,-6.357973043,-6.399213928,-6.196442257,-6.021517715,-6.002664155,-6.128130221,-6.210537129,-6.153499489,-6.076328352,-6.125005727,-6.198764527,-6.152817787,-6.06742882,-6.113315479,-6.227675503,-6.219912405,-6.115163369,-6.121528353,-6.225542442,-6.232566852,-6.125811874,-6.114839576,-6.218324624,-6.23737635,-6.115784797,-6.072016826,-6.169561344,-6.221650476,-6.121496606,-6.075308005,-6.207943516,-6.365671366,-6.310198248,-6.19594743,-6.261754092,-6.398052709,-6.356231273,-6.241679865,-6.277554881,-6.383254896,-6.337393713,-6.218830238,-6.247513507,-6.371478422,-6.357630318,-6.233946526
17.236,-6.32307868,-6.338327551,-6.556035517,-6.496526143,-6.177377479,-6.075474521,-6.237383266,-6.368862322,-6.254869789,-6.170672845,-6.277159366,-6.373123389,-6.23680042,-6.110148454,-6.214549321,-6.410940733,-6.350742633,-6.17501935,-6.21270428,-6.39866729,-6.373001751,-6.188390697,-6.198895815,-6.377804355,-6.374036067,-6.173843019,-6.144580948,-6.307423261,-6.351712102,-6.180850831,-6.142613789,-6.343970305,-6.508882189,-6.368524712,-6.261358882,-6.36544737,-6.504016123,-6.411397582,-6.295427666,-6.360970706,-6.463552758,-6.366635436,-6.256109462,-6.33059009,-6.457069058,-6.381482024,-6.257982056
17.261,-6.369176791,-6.505003998,-6.497470815,-6.347102158,-6.343111651,-6.527811037,-6.671037431,-6.576712135,-6.5174635,-6.649889587,-6.720011956,-6.575040002,-6.486013966,-6.612990167,-6.770814528,-6.714917992,-6.634954148,-6.73454683,-6.850323571,-6.761356535,-6.652671405,-6.729681013,-6.848708839,-6.773331763,-6.647047431,-6.717239939,-6.863377631,-6.800729177,-6.635795483,-6.681534756,-6.855708399,-6.823835589,-6.706531846,-6.83077216,-7.06352556,-6.972650564,-6.764967636,-6.858011353,-7.116326222,-6.996920733,-6.716322784,-6.766161935,-7.054999273,-7.01428152,-6.731126886,-6.745985837,-7.02767771
17.285,-6.245653693,-6.216629945,-6.178896909,-6.207588574,-6.307782037,-6.419128779,-6.49045466,-6.462766105,-6.405990045,-6.414178478,-6.489378331,-6.494349662,-6.432287589,-6.426055528,-6.494723275,-6.545488409,-6.507625612,-6.463909218,-6.487580761,-6.552937782,-6.530723513,-6.478575024,-6.488459826,-6.558126859,-6.561320269,-6.561555282,-6.622887741,-6.692731891,-6.634769565,-6.581672659,-6.623471229,-6.71504423,-6.723640027,-6.727206183,-6.767669348,-6.78259056,-6.735681597,-6.754068267,-6.815337236,-6.820399056,-6.740006331,-6.729980743,-6.793244763,-6.818590709,-6.750525506,-6.726003365,-6.778435377
17.31,-6.038403393,-6.137167826,-6.172347456,-6.07110064,-5.992033893,-5.999352032,-6.007914114,-6.015685229,-6.045805162,-6.090106789,-6.089020976,-6.070710322,-6.07081336,-6.080406845,-6.086148657,-6.104686116,-6.132181968,-6.127036144,-6.107140143,-6.108879205,-6.140201931,-6.137150089,-6.113742223,-6.112348006,-6.167434811,-6.20507613,-6.204192691,-6.186014939,-6.208465538,-6.215972572,-6.206917141,-6.214264637,-6.312164911,-6.366696679,-6.312217385,-6.241777223,-6.313829981,-6.405054706,-6.376244339,-6.28903332,-6.328672348,-6.406663661,-6.381603924,-6.292656175,-6.322012843,-6.404145102,-6.387144062
17.334,-6.210369485,-6.215952598,-6.314523063,-6.278955782,-6.151084432,-6.097355505,-6.106107934,-6.079052391,-6.123613577,-6.225361825,-6.215081184,-6.10924791,-6.093851093,-6.176008051,-6.231382646,-6.190564287,-6.185306248,-6.238661241,-6.252056144,-6.197169408,-6.189638878,-6.248614708,-6.270381836,-6.210980498,-6.182457733,-6.228134771,-6.242174903,-6.174934359,-6.148036153,-6.229692526,-6.295930981,-6.276251202,-6.276152872,-6.374611739,-6.412562533,-6.340771835,-6.307954612,-6.406153127,-6.461348703,-6.370542396,-6.296382466,-6.368464784,-6.436197508,-6.365669312,-6.2915467,-6.35703721,-6.434517095
17.358,-6.203045019,-6.205940959,-6.138470278,-6.122763655,-6.269882008,-6.441900616,-6.430487092,-6.314779953,-6.332183329,-6.460906126,-6.457042063,-6.321962616,-6.306091507,-6.429231388,-6.45794393,-6.383783236,-6.382111653,-6.475936422,-6.481811654,-6.406843957,-6.395375423,-6.481321791,-6.488110645,-6.409681904,-6.363675263,-6.398615995,-6.391655849,-6.35051937,-6.352559767,-6.429121754,-6.430589118,-6.355129453,-6.36166671,-6.497924663,-6.540099156,-6.405443502,-6.352628641,-6.503771508,-6.571538953,-6.40109087,-6.2824995,-6.39584272,-6.508629571,-6.396144535,-6.278352196,-6.374817024,-6.494285037
17.383,-6.004868301,-6.043945504,-5.94309544,-5.914380317,-6.035854657,-6.14943874,-6.094364507,-6.049573712,-6.127213645,-6.188735695,-6.09544865,-6.037863242,-6.120171412,-6.202094824,-6.133596627,-6.075031013,-6.161139919,-6.24166362,-6.160152432,-6.088237696,-6.168747764,-6.254830319,-6.17708112,-6.084232491,-6.138454016,-6.209101792,-6.156018256,-6.096988376,-6.169564679,-6.225257976,-6.163794579,-6.105519571,-6.204071886,-6.312908372,-6.257229219,-6.151977424,-6.215089588,-6.33116925,-6.299394646,-6.160517744,-6.160575199,-6.251524139,-6.26074022,-6.15540994,-6.15137685,-6.241590569,-6.261102284
17.407,-6.055386098,-6.232892007,-6.288299691,-6.061131404,-5.917037708,-5.974393673,-6.048700196,-5.97772037,-5.929104527,-6.016905786,-6.093781792,-5.99812074,-5.898533262,-5.935965552,-6.035137283,-6.025408531,-5.957731686,-5.974661686,-6.048990709,-6.043232659,-5.975123992,-5.979511193,-6.046867796,-6.048218659,-5.970586033,-5.962341834,-6.041776738,-6.087541338,-6.031064797,-6.01407933,-6.081451509,-6.168377691,-6.1771793,-6.176542805,-6.199202335,-6.211121834,-6.181621027,-6.193366103,-6.219894034,-6.216406872,-6.165696742,-6.165823468,-6.196369253,-6.204233999,-6.163683996,-6.163388842,-6.190881724
17.432,-6.178055752,-6.257084301,-6.25878521,-6.119285213,-6.071619309,-6.167031104,-6.222358515,-6.084712834,-6.026487604,-6.140393886,-6.208666963,-6.072325466,-5.997297092,-6.116367153,-6.242865469,-6.153132902,-6.062991076,-6.146650859,-6.256893684,-6.173572458,-6.075640483,-6.148237125,-6.265235868,-6.185342246,-6.06758405,-6.134419019,-6.274938209,-6.208132473,-6.073226157,-6.142120688,-6.324090203,-6.284006285,-6.165673216,-6.269724662,-6.483095251,-6.402921987,-6.215727769,-6.286108036,-6.516227484,-6.454834143,-6.238084453,-6.271263921,-6.50171975,-6.479759182,-6.254605318,-6.253205174,-6.477050026
17.456,-5.990395241,-5.99878551,-5.932916961,-5.913680661,-5.982994726,-6.081478557,-6.093700925,-6.062649022,-6.064874543,-6.120254861,-6.09309861,-6.022050334,-6.02202757,-6.112839679,-6.135411494,-6.072982327,-6.062737468,-6.134844633,-6.146056361,-6.077057497,-6.060704563,-6.130166309,-6.153333891,-6.080238688,-6.045512905,-6.099923309,-6.133052316,-6.066560053,-6.035395826,-6.096348833,-6.142014804,-6.077151417,-6.056030187,-6.155516339,-6.232791728,-6.125506989,-6.056782457,-6.153288557,-6.26085324,-6.157130862,-6.054107143,-6.128072937,-6.254356201,-6.173047292,-6.058936406,-6.11621242,-6.250766173
17.48,-6.016427094,-6.058738581,-5.978629503,-5.891988995,-5.898164905,-5.92787929,-5.948064718,-5.979952176,-6.035609088,-6.034944743,-5.991874766,-5.961428234,-5.972588933,-5.965461871,-5.951695818,-5.960990003,-5.989258431,-5.980394396,-5.951728288,-5.953499577,-5.981063988,-5.979831233,-5.951691795,-5.957812889,-5.978978089,-5.961870336,-5.921418339,-5.951626763,-6.003978363,-5.988921546,-5.924681935,-5.95335879,-6.057872495,-6.087896383,-5.995383693,-5.972696206,-6.053993408,-6.10371626,-6.016351128,-5.97045076,-6.024064568,-6.067194903,-5.990030832,-5.94707161,-6.004248312,-6.062896435,-5.994476951
17.505,-6.142316186,-6.159851427,-6.020586666,-5.935624638,-5.948656734,-5.966002495,-5.928732522,-5.91488965,-5.962762346,-5.999924516,-5.953125803,-5.900739138,-5.908611912,-5.940038177,-5.925808258,-5.900777584,-5.918466399,-5.946193416,-5.928158278,-5.901403938,-5.920178994,-5.95169557,-5.94020097,-5.908780745,-5.925949298,-5.957572829,-5.955251234,-5.929030854,-5.955742802,-5.995146765,-6.000141957,-5.993623582,-6.043150326,-6.093172127,-6.074211503,-6.028538078,-6.055697155,-6.105149851,-6.091783738,-6.025251196,-6.018552459,-6.052870769,-6.054568539,-6.008989455,-6.011941365,-6.050811971,-6.058348869
17.529,-6.324978146,-6.323491756,-6.275634842,-6.207931382,-6.163215185,-6.15997307,-6.213666221,-6.24492308,-6.18789389,-6.151609361,-6.19000245,-6.240389264,-6.193380509,-6.146870209,-6.182037519,-6.258531324,-6.234221196,-6.174480269,-6.189839878,-6.26696065,-6.252751202,-6.183205458,-6.183609792,-6.263570733,-6.254948337,-6.182541897,-6.180057071,-6.26477455,-6.261350012,-6.194450675,-6.197251212,-6.275180483,-6.297175476,-6.251886943,-6.242907271,-6.286335708,-6.301386011,-6.272529983,-6.259654599,-6.294115413,-6.300890524,-6.254054083,-6.229950093,-6.274200582,-6.301399889,-6.26015295,-6.229517804
17.554,-6.467181809,-6.5224136,-6.413052471,-6.322809168,-6.348263967,-6.395253004,-6.424442708,-6.441136229,-6.502630585,-6.507764452,-6.469355703,-6.424475765,-6.481759997,-6.528000689,-6.530301077,-6.492830942,-6.535315133,-6.552963406,-6.536944551,-6.506596029,-6.549305527,-6.568868172,-6.549038568,-6.511385233,-6.537402873,-6.56987912,-6.578498819,-6.555336493,-6.568863449,-6.589388407,-6.587552819,-6.568898828,-6.59348596,-6.639285341,-6.638354436,-6.597012919,-6.601116157,-6.651288986,-6.67316559,-6.635516046,-6.600808322,-6.616869051,-6.637837653,-6.62746225,-6.605840139,-6.619636224,-6.636668042
17.578,-6.44906491,-6.624841249,-6.594484382,-6.375304356,-6.298905075,-6.443873311,-6.579471263,-6.548238815,-6.479784947,-6.547784974,-6.613135328,-6.540123619,-6.431069834,-6.454188466,-6.536196535,-6.554585525,-6.518899274,-6.548917131,-6.604063757,-6.593012457,-6.540399129,-6.54154871,-6.588997895,-6.578396463,-6.532223144,-6.546739812,-6.632966704,-6.651201789,-6.580825364,-6.542985696,-6.60966491,-6.664660718,-6.655224331,-6.642445285,-6.687421304,-6.697087642,-6.662079341,-6.670119265,-6.73405263,-6.728387613,-6.638888278,-6.608457995,-6.687165265,-6.734215592,-6.664187321,-6.61813933,-6.678401311
17.603,-6.34272646,-6.405333185,-6.483898183,-6.359366277,-6.218241073,-6.291621697,-6.483080609,-6.453646877,-6.307251675,-6.343205515,-6.474163259,-6.449390803,-6.310523923,-6.319670768,-6.447260448,-6.483940048,-6.372485764,-6.352655357,-6.445488901,-6.489800373,-6.386402516,-6.360649621,-6.453463797,-6.516255037,-6.391894328,-6.317329414,-6.392836403,-6.484749881,-6.391251908,-6.317383724,-6.398878009,-6.541063535,-6.503633757,-6.418171365,-6.455705386,-6.555073877,-6.526064027,-6.45614762,-6.496558738,-6.556253983,-6.485053926,-6.396490245,-6.447171444,-6.530062644,-6.485350662,-6.39368427,-6.434431888
17.627,-6.373295457,-6.409113852,-6.33709898,-6.211721188,-6.137123017,-6.104182231,-6.104646178,-6.119101589,-6.134964572,-6.136007285,-6.130375175,-6.127130162,-6.147395901,-6.160516954,-6.164249061,-6.165820253,-6.182713899,-6.176144511,-6.161651878,-6.159324542,-6.178266453,-6.177643189,-6.166124726,-6.170034836,-6.191166854,-6.172122199,-6.137769088,-6.147017099,-6.193386577,-6.191759721,-6.153993451,-6.149048048,-6.217971024,-6.264507533,-6.224809351,-6.186170325,-6.244136428,-6.315454199,-6.29215006,-6.233302975,-6.248626682,-6.300508447,-6.288716951,-6.23907568,-6.24591863,-6.29460905,-6.287602375
17.651,-6.560305455,-6.631492082,-6.58975593,-6.467623071,-6.321350452,-6.187928386,-6.148862496,-6.228181063,-6.285757089,-6.192494822,-6.141007241,-6.214024605,-6.252128772,-6.139060816,-6.105046147,-6.234065087,-6.32210043,-6.189400569,-6.11385886,-6.223076378,-6.332447427,-6.209362224,-6.118943036,-6.213353425,-6.321793296,-6.201587667,-6.111874001,-6.226325381,-6.377160267,-6.253765618,-6.125160486,-6.227510024,-6.423465149,-6.359013041,-6.217477383,-6.265357816,-6.421691765,-6.394706582,-6.254862165,-6.276584034,-6.412575292,-6.399302855,-6.254003382,-6.260173856,-6.397609055,-6.412368918,-6.261590813
17.676,-6.521330567,-6.618363352,-6.543903588,-6.413075771,-6.418914092,-6.470595404,-6.391391157,-6.305674482,-6.387540131,-6.521016732,-6.424470112,-6.275862601,-6.298820495,-6.423239355,-6.414593404,-6.33817613,-6.367827294,-6.446156063,-6.40820319,-6.354447519,-6.395669512,-6.475988925,-6.426345559,-6.339091578,-6.327406057,-6.398034811,-6.42689422,-6.403289899,-6.374357661,-6.405244631,-6.424477107,-6.412522753,-6.433195716,-6.50481442,-6.506846995,-6.452304355,-6.453126563,-6.524802167,-6.552799928,-6.489499769,-6.46268567,-6.507486638,-6.530445587,-6.469633198,-6.452044426,-6.499160029,-6.532236107
17.7,-6.341463838,-6.362561201,-6.485672314,-6.453928639,-6.328607605,-6.365355669,-6.514597882,-6.493657781,-6.35779818,-6.394852392,-6.518254165,-6.473892527,-6.341449032,-6.373295333,-6.523837684,-6.574393697,-6.477032262,-6.4791826,-6.597861147,-6.643703398,-6.539654218,-6.507859171,-6.594317251,-6.625355732,-6.516343765,-6.519715614,-6.686439546,-6.751302726,-6.573937911,-6.510357678,-6.667171046,-6.795988527,-6.687966688,-6.632575219,-6.752233884,-6.813757485,-6.720585496,-6.718504826,-6.853551489,-6.881728481,-6.7210145,-6.658322346,-6.771286072,-6.833278384,-6.707785632,-6.644288479,-6.748005636
17.725,-6.383576868,-6.413851855,-6.349336271,-6.308198778,-6.339165888,-6.331920159,-6.242720036,-6.21265166,-6.307099466,-6.359180754,-6.278360006,-6.222119779,-6.297842391,-6.375036956,-6.354916829,-6.332300087,-6.423556833,-6.460540212,-6.369649503,-6.327158745,-6.436747464,-6.499691395,-6.40962931,-6.344116995,-6.428981853,-6.504239712,-6.46728124,-6.429582904,-6.491907055,-6.527711809,-6.464972765,-6.43020809,-6.564550765,-6.729495646,-6.698277211,-6.60348745,-6.664054769,-6.799023892,-6.760287277,-6.618142189,-6.610960333,-6.725327771,-6.736505258,-6.62693804,-6.607912009,-6.71117002,-6.720567544
17.749,-6.530321473,-6.42891751,-6.516744911,-6.640590445,-6.522389021,-6.306521597,-6.307486051,-6.48341523,-6.500174576,-6.315732312,-6.298510177,-6.477088021,-6.497629004,-6.280112842,-6.249814028,-6.502280443,-6.603952608,-6.338881155,-6.23622159,-6.450200615,-6.589739993,-6.349306026,-6.215274302,-6.394828158,-6.5447741,-6.321884694,-6.174943915,-6.359807769,-6.57846758,-6.37277964,-6.184611236,-6.349113035,-6.653999664,-6.551776627,-6.333839432,-6.413318311,-6.657969537,-6.572354547,-6.34539515,-6.388119358,-6.614324961,-6.561175953,-6.337201778,-6.363698502,-6.606399856,-6.602378905,-6.362953785
17.773,-6.234249433,-6.219252009,-6.270756799,-6.270412655,-6.213678945,-6.206997829,-6.283643698,-6.322904552,-6.298470678,-6.276504902,-6.299326802,-6.306926351,-6.246300688,-6.166231748,-6.1757743,-6.269112464,-6.317960236,-6.237038313,-6.181894659,-6.255159143,-6.327812627,-6.253334999,-6.174146806,-6.232535002,-6.329764901,-6.26804556,-6.149628948,-6.175650427,-6.299792351,-6.293640168,-6.169212355,-6.177390155,-6.350852025,-6.400278217,-6.232513142,-6.177310827,-6.333256283,-6.416615805,-6.253472181,-6.180047017,-6.327009674,-6.424223017,-6.261951673,-6.168399269,-6.315095397,-6.45970715,-6.31626375
17.798,-6.304182361,-6.292676296,-6.225012227,-6.236990592,-6.306053533,-6.373967822,-6.414893666,-6.481612753,-6.473596148,-6.428408614,-6.40204779,-6.445924383,-6.442644123,-6.392559755,-6.344119112,-6.379790373,-6.42449475,-6.442471573,-6.428350905,-6.460967758,-6.487582009,-6.471919312,-6.420131049,-6.436121245,-6.468357338,-6.45802668,-6.400420325,-6.401737971,-6.442325392,-6.454141779,-6.410991359,-6.408555888,-6.46978782,-6.519962658,-6.483749293,-6.4430203,-6.465689148,-6.512742489,-6.488404357,-6.436739677,-6.462705714,-6.525262225,-6.509640208,-6.445538057,-6.465182628,-6.544797057,-6.571096033
