,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0.24414,-10.29731753,-10.29910173,-10.32055261,-10.2951462,-10.2514334,-10.27177108,-10.33414547,-10.32724405,-10.27294423,-10.28774122,-10.37595807,-10.3988008,-10.33702826,-10.30772295,-10.35943182,-10.38675479,-10.35116953,-10.31587157,-10.35431558,-10.4034597,-10.41509607,-10.41202029,-10.44674624,-10.46866527,-10.47797427,-10.46341332,-10.56829829,-10.65317331,-10.59487474,-10.47803747,-10.54990816,-10.65778967,-10.59654043,-10.46256921,-10.54244651,-10.66135191,-10.59304733,-10.45368043,-10.54558268,-10.62645759,-10.52451574,-10.40218392,-10.55538882,-10.68474815,-10.57199799,-10.4021441,-10.49880621,-10.66479943,-10.61946895,-10.4635858,-10.50290116,-10.58910982,-10.55643065,-10.45806381,-10.48477476,-10.54944072,-10.51439262,-10.43496652,-10.46111058,-10.53083505,-10.52939778,-10.48613667,-10.50098112,-10.53925911,-10.51304617,-10.45658364,-10.45695956,-10.51403272,-10.49191482,-10.44371231,-10.44929563,-10.50873931,-10.49381792,-10.42062544,-10.38418441,-10.43346347,-10.44438218,-10.40331859,-10.37929931,-10.39751048,-10.34780472,-10.26430783,-10.2875265,-10.35784603,-10.36353684,-10.3200772,-10.38154335,-10.43636758,-10.38020911,-10.2783227,-10.29473292,-10.35536334,-10.33797308,-10.25383115,-10.2951384,-10.37818951,-10.32817099,-10.23351184,-10.28275043,-10.3885662,-10.35094968,-10.24101263,-10.28097129,-10.39849429,-10.37922616,-10.27185065,-10.29801714,-10.40144926,-10.38808041,-10.27814574,-10.2885846,-10.39433509,-10.39445271,-10.28050885,-10.29349668,-10.46525425,-10.5392191,-10.39843616,-10.35931437,-10.50798259,-10.5615515,-10.38953126,-10.3445497,-10.52297846,-10.59822948
0.26855,-10.52053558,-10.52372352,-10.45374508,-10.42623299,-10.47413633,-10.50554071,-10.46363647,-10.44468596,-10.50424765,-10.55430881,-10.50517997,-10.47536021,-10.51181414,-10.55005409,-10.49255224,-10.442305,-10.47137814,-10.53359112,-10.51964681,-10.49210446,-10.52551943,-10.56583409,-10.52128738,-10.46628476,-10.50847052,-10.62471117,-10.68850109,-10.68618448,-10.70623254,-10.74817441,-10.77009284,-10.77476299,-10.80716716,-10.82007618,-10.81773505,-10.80635723,-10.78860699,-10.76619677,-10.74972477,-10.74328348,-10.68674573,-10.64504256,-10.66720691,-10.74570818,-10.70859823,-10.64970599,-10.64242755,-10.76316786,-10.74265469,-10.66479868,-10.61649676,-10.72486826,-10.72747664,-10.65075445,-10.61513045,-10.70861661,-10.73201714,-10.66352902,-10.61854778,-10.68871611,-10.72334078,-10.67326196,-10.62595819,-10.68174203,-10.75634272,-10.73092316,-10.69594433,-10.71744475,-10.77766532,-10.7126767,-10.67919214,-10.72241559,-10.80754748,-10.74375029,-10.67996994,-10.65698485,-10.67024349,-10.65011429,-10.6670347,-10.72526982,-10.77483024,-10.69241019,-10.53513039,-10.48475257,-10.57177505,-10.6034369,-10.53603546,-10.46322954,-10.49563051,-10.52593044,-10.48579312,-10.41842692,-10.48434692,-10.51881892,-10.43310122,-10.33501361,-10.42829592,-10.51070515,-10.45056633,-10.35382276,-10.44564947,-10.53618579,-10.4388157,-10.31034661,-10.40186703,-10.54548168,-10.47397103,-10.33416474,-10.4016538,-10.55710726,-10.51105987,-10.3546816,-10.39568342,-10.58444635,-10.58278493,-10.40558927,-10.40611287,-10.63134656,-10.67983809,-10.46616255,-10.41094352,-10.60647366,-10.65645152,-10.46766779,-10.41390879
0.29297,-10.7130706,-10.71905079,-10.71056776,-10.74603779,-10.73073102,-10.71189531,-10.7052097,-10.74976327,-10.72486278,-10.67759693,-10.67141106,-10.72176826,-10.71734342,-10.68900063,-10.68992768,-10.73590464,-10.70334935,-10.64087046,-10.67124011,-10.74951762,-10.71821751,-10.6391225,-10.66147192,-10.75446009,-10.73165157,-10.64362119,-10.68902115,-10.89773521,-10.92124773,-10.81255907,-10.78407487,-10.91170769,-10.91650047,-10.82843101,-10.83253969,-10.89601309,-10.82901117,-10.69647793,-10.71183561,-10.84239205,-10.85325769,-10.718831,-10.68943275,-10.76654354,-10.81010559,-10.65321962,-10.6548185,-10.75806873,-10.8167348,-10.66099606,-10.65882713,-10.75284442,-10.82947807,-10.66874933,-10.64352302,-10.74072899,-10.81742371,-10.66194717,-10.62774771,-10.71444398,-10.83714471,-10.70159981,-10.64237607,-10.71714552,-10.85306122,-10.71689722,-10.64556776,-10.77190025,-10.90070209,-10.76475806,-10.66221741,-10.77540114,-10.95106191,-10.85411891,-10.69946001,-10.76626151,-10.87736135,-10.80731799,-10.63717292,-10.70262929,-10.83983545,-10.83675559,-10.64557729,-10.61207184,-10.70866366,-10.66843534,-10.53203948,-10.56188799,-10.69011009,-10.66258793,-10.52992479,-10.56018722,-10.6635672,-10.57722601,-10.40196022,-10.39949778,-10.58790005,-10.69362744,-10.53590162,-10.46044675,-10.57556032,-10.64530189,-10.46230666,-10.36587518,-10.47360895,-10.6014028,-10.47498916,-10.37701325,-10.4833335,-10.60810285,-10.48116666,-10.37677121,-10.4915059,-10.62783318,-10.49345842,-10.3569131,-10.44871563,-10.60447737,-10.51083305,-10.36393356,-10.43574761,-10.58801978,-10.49761252,-10.33066858,-10.39025489
0.31738,-10.53759548,-10.43061214,-10.33408203,-10.44984169,-10.57274956,-10.45024697,-10.33862573,-10.45242615,-10.61832154,-10.51408792,-10.3633579,-10.44168953,-10.59263349,-10.50857937,-10.35466948,-10.38678229,-10.49767588,-10.47202972,-10.38675923,-10.42217913,-10.50963622,-10.46418786,-10.37742192,-10.41327508,-10.51860135,-10.49287271,-10.43446041,-10.49876774,-10.63880162,-10.5729139,-10.43987636,-10.45178627,-10.58797499,-10.55919747,-10.43493263,-10.42721289,-10.57095516,-10.55533691,-10.40941819,-10.36827924,-10.53912552,-10.57510349,-10.43721874,-10.37246263,-10.49033306,-10.53226708,-10.40890577,-10.35617674,-10.49165588,-10.56156136,-10.43070736,-10.35814037,-10.49133028,-10.60863213,-10.50851281,-10.39902776,-10.45532908,-10.5420637,-10.44293676,-10.35299694,-10.42533193,-10.53338002,-10.45218968,-10.35239229,-10.40850196,-10.53157435,-10.47748911,-10.39015045,-10.43467317,-10.51875638,-10.4336168,-10.36023367,-10.43753555,-10.52876077,-10.43645842,-10.35380051,-10.3754808,-10.37401673,-10.29984473,-10.31470468,-10.40281393,-10.39808239,-10.30057782,-10.28933947,-10.37723103,-10.39835275,-10.28932188,-10.26264488,-10.37177026,-10.42304704,-10.30155638,-10.22070333,-10.22948795,-10.22180393,-10.13695664,-10.11989945,-10.21529271,-10.24693089,-10.14456083,-10.12140404,-10.23544811,-10.27763579,-10.15164668,-10.06123127,-10.1566557,-10.24515414,-10.17392842,-10.08575075,-10.16969923,-10.26004439,-10.20505342,-10.11153026,-10.17361727,-10.24362398,-10.17575215,-10.07018939,-10.13758041,-10.23594323,-10.18912341,-10.07199434,-10.11763595,-10.21228921,-10.17176791,-10.05380642,-10.11020994
0.3418,-10.21358186,-9.977141422,-10.01396719,-10.24274192,-10.21432725,-9.988173399,-10.00375484,-10.25641328,-10.29783711,-10.07136204,-10.04432455,-10.2550714,-10.28992544,-10.07486084,-10.01586181,-10.19522023,-10.28750566,-10.11350412,-10.03680003,-10.19525232,-10.27468086,-10.11394494,-10.02120168,-10.15758619,-10.25601397,-10.1487277,-10.05850505,-10.16399452,-10.25198324,-10.19048904,-10.11398987,-10.16822352,-10.23527096,-10.22914583,-10.15655397,-10.18095883,-10.21945592,-10.21358105,-10.13319607,-10.15706483,-10.20857175,-10.2273401,-10.15264391,-10.14353856,-10.17326529,-10.20133998,-10.15955216,-10.16071932,-10.18881305,-10.19579705,-10.14706934,-10.15499113,-10.2169888,-10.26402687,-10.22917344,-10.2029486,-10.22041295,-10.22716136,-10.19892696,-10.18682119,-10.22459584,-10.2456204,-10.22315859,-10.19633017,-10.21257132,-10.21361691,-10.21236519,-10.20623387,-10.22858294,-10.21396022,-10.19521974,-10.19431807,-10.24879574,-10.26077895,-10.20548773,-10.10431102,-10.04176383,-10.04223746,-10.14055115,-10.19233362,-10.16438162,-10.11467075,-10.15321112,-10.1659108,-10.12596876,-10.07210067,-10.11032554,-10.140525,-10.12499431,-10.0773318,-10.09296121,-10.10144073,-10.05161144,-10.00804573,-10.09407913,-10.17175212,-10.12194119,-10.0555966,-10.09849911,-10.15575908,-10.1264977,-10.07725785,-10.08721453,-10.10077815,-10.0400211,-10.00684449,-10.04580416,-10.09848129,-10.05921875,-10.0410023,-10.07863293,-10.11656094,-10.05993665,-10.02197766,-10.05504065,-10.12248867,-10.06295445,-10.00257163,-10.02613195,-10.10061386,-10.05915016,-10.00933981,-10.02062273,-10.08083885,-10.03316285
0.36621,-9.840757363,-9.856465857,-9.792814175,-9.777142928,-9.781000866,-9.742682544,-9.687253148,-9.676595368,-9.690153062,-9.692927724,-9.673362943,-9.679015655,-9.709253411,-9.713081682,-9.650198379,-9.609377156,-9.641791611,-9.67997813,-9.640501566,-9.619664968,-9.682732837,-9.731011443,-9.677719105,-9.629172391,-9.679990406,-9.737032663,-9.719475154,-9.70189102,-9.77106933,-9.829677087,-9.797868911,-9.762780555,-9.827796327,-9.888612829,-9.823046482,-9.73440247,-9.747671584,-9.807085182,-9.819959541,-9.768080181,-9.78278732,-9.834630235,-9.850969912,-9.784576287,-9.766948058,-9.792867764,-9.801989467,-9.761392671,-9.75942316,-9.819167352,-9.867524835,-9.82184746,-9.773371519,-9.788294234,-9.855102842,-9.862883708,-9.830194923,-9.848390322,-9.905032332,-9.899303112,-9.845869203,-9.843660414,-9.884134885,-9.877900589,-9.82521226,-9.81663164,-9.85337452,-9.868171849,-9.82404323,-9.812049961,-9.85330573,-9.859058056,-9.793996311,-9.76710188,-9.776690886,-9.740452293,-9.646886139,-9.633829305,-9.732946708,-9.858945347,-9.801751312,-9.710627571,-9.732033853,-9.825932447,-9.750991072,-9.646077757,-9.675982779,-9.823978277,-9.801744305,-9.694059245,-9.693348617,-9.810570796,-9.810336791,-9.735255125,-9.728559284,-9.835083374,-9.838845585,-9.724268375,-9.671596854,-9.753818363,-9.799630607,-9.725713442,-9.68898446,-9.76121317,-9.799571416,-9.697646307,-9.627009668,-9.698904323,-9.775649695,-9.702690288,-9.632376354,-9.699650851,-9.77416501,-9.709051714,-9.640077305,-9.691481203,-9.762972152,-9.692311294,-9.616197958,-9.705046402,-9.85546177,-9.79117093,-9.672768809,-9.708428552,-9.834239104
0.39062,-9.492631258,-9.416708141,-9.473992474,-9.550540003,-9.482998441,-9.331498392,-9.330822813,-9.475860616,-9.539846166,-9.362698636,-9.251113371,-9.334500689,-9.467697288,-9.393149394,-9.280800906,-9.301237465,-9.379966475,-9.323887428,-9.253435171,-9.29661407,-9.398283114,-9.369624134,-9.285540484,-9.296083641,-9.390217533,-9.392943809,-9.295456674,-9.278557489,-9.381950694,-9.404719323,-9.301279124,-9.2753344,-9.400372439,-9.46080056,-9.346766082,-9.280280906,-9.369252447,-9.418623708,-9.299125454,-9.25255613,-9.378418336,-9.481223586,-9.357587232,-9.259691706,-9.333159512,-9.425809982,-9.331024537,-9.23910355,-9.312240872,-9.413846766,-9.332289784,-9.2515134,-9.342177441,-9.490870178,-9.419214649,-9.284373215,-9.323091641,-9.465888936,-9.446005268,-9.312592119,-9.301307911,-9.424050443,-9.443530506,-9.332733176,-9.306818447,-9.426283272,-9.484483495,-9.381223753,-9.311600665,-9.395949186,-9.462073499,-9.363654898,-9.2868565,-9.377834211,-9.481381961,-9.369161302,-9.247465531,-9.329822871,-9.519084839,-9.479303928,-9.34781898,-9.393067086,-9.545774158,-9.486664041,-9.351603635,-9.381008149,-9.511761541,-9.458179169,-9.341486193,-9.364821732,-9.478319782,-9.439338025,-9.338055534,-9.350350703,-9.461672613,-9.422231348,-9.30353428,-9.290374216,-9.404844797,-9.408090095,-9.303723723,-9.28095112,-9.398299731,-9.446968739,-9.3689396,-9.316805884,-9.385605192,-9.41152647,-9.335120952,-9.290920267,-9.370768705,-9.422022979,-9.369519198,-9.328394522,-9.401816706,-9.447622119,-9.362939287,-9.289208246,-9.378508566,-9.533367905,-9.551149333,-9.450237436,-9.423675649,-9.518191676,-9.586648418
0.41504,-9.229914896,-9.180517056,-9.065744297,-9.11771031,-9.294279497,-9.311428308,-9.148299007,-9.069388304,-9.097830881,-9.04721634,-8.900369862,-8.883807173,-9.024228584,-9.074721867,-8.941237373,-8.880994412,-8.977283961,-9.041892164,-8.945328341,-8.890209431,-8.971594465,-9.050879895,-8.965479906,-8.883241845,-8.924551166,-8.978658769,-8.898643333,-8.838986869,-8.90863525,-8.994834676,-8.919041434,-8.839711947,-8.894950321,-8.998194592,-8.95316014,-8.876233464,-8.90500783,-8.978881422,-8.929507143,-8.845398503,-8.875902286,-8.96933753,-8.937472309,-8.852377365,-8.867286797,-8.948884017,-8.934668934,-8.86397481,-8.867804126,-8.934765239,-8.946320688,-8.917154342,-8.941688355,-8.983258793,-8.960749215,-8.919745548,-8.94368154,-8.984214379,-8.950597738,-8.899087317,-8.939708333,-8.998032181,-8.968639386,-8.907373062,-8.959335724,-9.080386375,-9.109342438,-9.022826217,-9.00366523,-9.037656206,-9.012458324,-8.935861925,-8.952486867,-9.029700023,-9.034024252,-8.93530175,-8.9053036,-8.942126172,-8.956688398,-8.929329064,-8.954417728,-8.994702277,-8.960246352,-8.908779229,-8.945424464,-9.006142752,-8.972038807,-8.895865819,-8.893031033,-8.937916165,-8.922732753,-8.863744083,-8.849886379,-8.891420126,-8.883237433,-8.827877691,-8.809096113,-8.876118041,-8.906282395,-8.857552184,-8.822857825,-8.882660535,-8.925085121,-8.888324929,-8.854563551,-8.92587694,-8.979477644,-8.924782808,-8.85956047,-8.91647512,-8.981414892,-8.938276672,-8.865622011,-8.913273828,-8.992050195,-8.963814987,-8.876414082,-8.890268949,-8.960851849,-8.937202548,-8.851569976,-8.904146831,-9.076780493,-9.152295492,-9.105048135
0.43945,-8.881239804,-8.764075568,-8.782508127,-8.92139364,-8.903744833,-8.815096216,-8.857803926,-8.954447104,-8.791926362,-8.573219476,-8.565938957,-8.734374587,-8.748809476,-8.595653834,-8.552680304,-8.700583968,-8.753437386,-8.609267081,-8.547980166,-8.695253009,-8.794334759,-8.635197743,-8.497066073,-8.551067377,-8.634851867,-8.556070213,-8.47241641,-8.53752614,-8.641985545,-8.576731891,-8.490137535,-8.544041521,-8.666926621,-8.613222419,-8.495903102,-8.513703904,-8.661732436,-8.664146478,-8.546423665,-8.531831837,-8.640920829,-8.617089836,-8.5022156,-8.491522507,-8.601687372,-8.590924962,-8.474031195,-8.448283269,-8.564354652,-8.603019014,-8.533750687,-8.524856601,-8.624757913,-8.624612662,-8.51528054,-8.499317575,-8.613286131,-8.625563371,-8.510616598,-8.494303723,-8.629849635,-8.677234759,-8.542029566,-8.489199904,-8.629206243,-8.761806696,-8.687287423,-8.612221152,-8.68478504,-8.735348619,-8.585263015,-8.466246322,-8.530548163,-8.642275349,-8.548223036,-8.445816931,-8.504302281,-8.624585585,-8.552092925,-8.464908291,-8.542017171,-8.677004677,-8.594131311,-8.471788831,-8.528119752,-8.685078944,-8.632270496,-8.488232951,-8.509899545,-8.670635924,-8.657509883,-8.507361409,-8.501334839,-8.65489444,-8.671118572,-8.525136344,-8.490472308,-8.624633457,-8.67795581,-8.556724587,-8.494445893,-8.594009763,-8.658451416,-8.553850597,-8.487109305,-8.571725106,-8.655860398,-8.581044001,-8.507037297,-8.565331065,-8.655516656,-8.596835129,-8.502129612,-8.532623187,-8.624962358,-8.572577197,-8.474008836,-8.512328918,-8.621914709,-8.571329379,-8.459585292,-8.492003167,-8.656544719,-8.740063563,-8.719893389
0.46387,-8.519061613,-8.542528019,-8.653766527,-8.604566868,-8.494692986,-8.514759122,-8.643122997,-8.648716888,-8.570989393,-8.529418961,-8.519120342,-8.458043704,-8.42789205,-8.457145586,-8.491248641,-8.452093054,-8.418842024,-8.438445854,-8.471328895,-8.465769149,-8.485665641,-8.528890691,-8.52321745,-8.46776182,-8.460849402,-8.508658222,-8.511546855,-8.467378535,-8.460723133,-8.510355301,-8.511704029,-8.479242961,-8.491983496,-8.556917054,-8.554656288,-8.527478164,-8.552215681,-8.624888732,-8.600543157,-8.532581711,-8.515319414,-8.54901019,-8.497845574,-8.425754086,-8.422622252,-8.487807379,-8.474930559,-8.419136495,-8.423127142,-8.514506078,-8.53042652,-8.472215298,-8.455805098,-8.524043792,-8.529829313,-8.446209901,-8.40803664,-8.483484427,-8.526675338,-8.47019217,-8.438135755,-8.511025028,-8.55664266,-8.480680432,-8.430646812,-8.525683838,-8.629916614,-8.57184226,-8.482513687,-8.51544359,-8.556787362,-8.461588933,-8.383754406,-8.455963394,-8.56157306,-8.480443264,-8.385001682,-8.457371754,-8.59690966,-8.516127508,-8.390263198,-8.44082637,-8.576073583,-8.517821221,-8.395615805,-8.429707937,-8.565506907,-8.532314519,-8.403655296,-8.410271145,-8.549806712,-8.557663268,-8.443844764,-8.4341968,-8.569869156,-8.592458018,-8.473671436,-8.437162995,-8.559337522,-8.596323595,-8.47110248,-8.403562946,-8.490491665,-8.530125801,-8.421023178,-8.367907136,-8.474437261,-8.548313986,-8.446957241,-8.369674545,-8.444975381,-8.521647201,-8.447798083,-8.383273325,-8.447397527,-8.514240898,-8.435088927,-8.361519826,-8.420044006,-8.504818736,-8.458324535,-8.396898627,-8.422262948,-8.467020715,-8.468481892
0.48828,-8.812767938,-8.792988576,-8.862144794,-8.899531131,-8.835184034,-8.789972272,-8.8210593,-8.8640518,-8.836762114,-8.790287807,-8.758044509,-8.754111324,-8.751093124,-8.755848896,-8.763200716,-8.761228818,-8.739426399,-8.73144146,-8.753551619,-8.805547421,-8.846403702,-8.869613151,-8.882278834,-8.916252607,-8.95955174,-8.94941111,-8.923354101,-8.939737031,-8.980987065,-8.958161677,-8.920813552,-8.942071738,-9.001251361,-8.978473,-8.92561569,-8.947548543,-9.020261479,-8.988924239,-8.911196886,-8.922778863,-8.991750675,-8.966165823,-8.894426487,-8.899667251,-8.973406375,-8.967195878,-8.904593162,-8.900530792,-8.965340309,-8.965458009,-8.913099818,-8.904166709,-8.96076533,-8.974154793,-8.920625658,-8.894826706,-8.927832435,-8.939387935,-8.918660298,-8.910694018,-8.928931512,-8.926917133,-8.889263866,-8.873090648,-8.917719521,-8.960579107,-8.932407382,-8.88550883,-8.907785367,-8.94947785,-8.903021111,-8.838621931,-8.873724651,-8.970207052,-8.968957506,-8.888988627,-8.901319379,-8.986105021,-8.977794712,-8.896688221,-8.894490454,-8.974638725,-8.998393154,-8.932160142,-8.908451385,-8.982124977,-9.010702532,-8.953711787,-8.937814834,-9.031655485,-9.091530151,-9.031586414,-8.948516114,-8.968744211,-8.994246508,-8.967596495,-8.946483447,-9.009175662,-8.995201645,-8.928895098,-8.945886757,-9.056125612,-8.998385264,-8.855158352,-8.861186303,-9.004750952,-9.004866973,-8.886935151,-8.879604108,-8.999257943,-9.003064466,-8.879782779,-8.871647066,-9.034464748,-9.112069795,-8.976357133,-8.912600704,-9.051993932,-9.147805264,-9.001138692,-8.902597978,-9.002583998,-9.089509888,-8.99024914,-8.947453867
0.5127,-9.143171032,-9.265193544,-9.012541537,-8.943128014,-9.186981842,-9.329129608,-9.07382814,-8.962270855,-9.157391206,-9.344582414,-9.170162891,-9.019537541,-9.144287443,-9.330555183,-9.191465525,-9.019306436,-9.115869745,-9.321768536,-9.279157398,-9.179518139,-9.253880998,-9.349130122,-9.278218839,-9.197221201,-9.222074911,-9.313717351,-9.377142034,-9.343092058,-9.290507646,-9.310912949,-9.353982086,-9.336679333,-9.321906359,-9.338432528,-9.323312206,-9.273402784,-9.305501819,-9.379026769,-9.370825841,-9.290966812,-9.303946633,-9.37911455,-9.390159258,-9.319883135,-9.314121643,-9.373099694,-9.390137679,-9.327980654,-9.319563192,-9.382652196,-9.397944848,-9.325968057,-9.313208708,-9.389693937,-9.4171218,-9.339991226,-9.313518732,-9.393517705,-9.400255993,-9.28006187,-9.207579181,-9.229546503,-9.247825462,-9.207681035,-9.203909822,-9.28152254,-9.30370424,-9.227157376,-9.17233727,-9.255454661,-9.319246615,-9.245967378,-9.173348354,-9.251311537,-9.321623171,-9.278500431,-9.213751625,-9.266565419,-9.319955651,-9.275381115,-9.220537324,-9.302973666,-9.431769883,-9.473414026,-9.398849963,-9.348551071,-9.383982929,-9.447096195,-9.450899611,-9.439409864,-9.490434098,-9.564295634,-9.487973028,-9.300994011,-9.246091311,-9.385637989,-9.466824482,-9.336905546,-9.271579151,-9.384795503,-9.460073319,-9.333551972,-9.2636878,-9.366679856,-9.457047567,-9.342096507,-9.260762182,-9.351700446,-9.459037379,-9.357638825,-9.263580795,-9.315197741,-9.377231889,-9.257568548,-9.171927108,-9.266576328,-9.414065085,-9.314739832,-9.18181144,-9.261913391,-9.388734546,-9.274647722,-9.172648548,-9.302164952,-9.448990238
0.53711,-8.735728737,-8.726893675,-8.846558338,-8.83555675,-8.719539148,-8.736714015,-8.839990749,-8.808609548,-8.707537734,-8.731716255,-8.837825957,-8.819821799,-8.717399921,-8.716371807,-8.810343482,-8.805081479,-8.701498318,-8.729806776,-8.938237393,-9.0115559,-8.878389417,-8.851509568,-9.026367264,-9.093827449,-8.96204458,-8.937502718,-9.121749703,-9.219328155,-9.047764476,-8.954119022,-9.104406838,-9.246814286,-9.118164928,-9.023733018,-9.148084905,-9.250278479,-9.107907003,-9.02272443,-9.153769931,-9.263845642,-9.125548312,-9.021418827,-9.137927974,-9.256977126,-9.130757912,-9.012959474,-9.113728536,-9.243407912,-9.125179662,-8.968396435,-9.016117652,-9.145266813,-9.092389375,-8.964465001,-9.019074668,-9.173979964,-9.15841301,-9.006643672,-9.009850415,-9.100939681,-9.047639301,-8.913564231,-8.947216246,-9.087911357,-9.106385304,-8.992641009,-8.997805752,-9.0646188,-9.047593362,-8.956377853,-8.995129697,-9.071125258,-9.01527702,-8.903387584,-8.955213705,-9.086765852,-9.123183054,-9.074658073,-9.120425566,-9.199569413,-9.166967183,-9.056344535,-9.095453837,-9.226132173,-9.25748,-9.180254946,-9.220158723,-9.335094089,-9.300385959,-9.171529001,-9.206685051,-9.343816762,-9.282543674,-9.036854391,-8.967331553,-9.084227601,-9.160001853,-9.018521485,-8.932185549,-9.025793006,-9.117500168,-9.011361148,-8.927840568,-9.0207736,-9.120289325,-9.027255235,-8.929155691,-9.00922628,-9.101590285,-8.98726834,-8.842690796,-8.884969866,-8.983755904,-8.94001843,-8.820081379,-8.863468105,-9.002801195,-9.026198054,-8.90428599,-8.896056541,-9.008019631,-9.04972814,-8.944386233,-8.915636988,-9.010204375
0.56152,-8.671569525,-8.609700402,-8.498637366,-8.524560417,-8.650576322,-8.646129944,-8.528770183,-8.540082657,-8.655051548,-8.658793421,-8.540524786,-8.535739988,-8.63580331,-8.640642614,-8.522186259,-8.505523325,-8.62067371,-8.682161019,-8.615957015,-8.613053791,-8.679776118,-8.690157883,-8.646965237,-8.671556141,-8.707816908,-8.694626561,-8.670503811,-8.686678997,-8.705866457,-8.709463882,-8.734654921,-8.807187689,-8.867056994,-8.823866647,-8.76743701,-8.784912227,-8.832610522,-8.80219708,-8.773724775,-8.802270087,-8.845708208,-8.818342086,-8.79136127,-8.811813563,-8.837408851,-8.784619771,-8.727073163,-8.713078184,-8.72090964,-8.694110456,-8.673300074,-8.680614804,-8.691668339,-8.675710409,-8.6689758,-8.688457973,-8.701156176,-8.68127245,-8.661803565,-8.685587443,-8.701819631,-8.6665275,-8.642796096,-8.701766083,-8.730103838,-8.674574316,-8.642368294,-8.722597423,-8.780997057,-8.761255314,-8.770323142,-8.859965284,-8.884414001,-8.815187567,-8.816434856,-8.954860156,-9.077564709,-9.095373553,-9.121094822,-9.204090368,-9.204579051,-9.105583512,-9.015948323,-9.028709938,-9.116917226,-9.183308946,-9.144978882,-9.110987923,-9.151426372,-9.211449724,-9.183798096,-9.129852612,-9.127415536,-9.127017602,-9.034484716,-8.953381811,-8.967532818,-9.024761292,-8.980403432,-8.919537365,-8.950546619,-9.028327932,-8.986720507,-8.904090127,-8.927216171,-9.012539491,-8.989915651,-8.905757583,-8.901217566,-8.947705327,-8.906524314,-8.835049365,-8.878654748,-8.955031167,-8.922478342,-8.882203482,-9.003599774,-9.142265457,-9.047841085,-8.914000435,-8.981182105,-9.123629555,-9.056980407,-8.934328131,-8.982091313
0.58594,-8.525595293,-8.424854193,-8.404423928,-8.454304906,-8.471083212,-8.412677496,-8.401542401,-8.465048526,-8.513055068,-8.449908258,-8.402813154,-8.440324213,-8.499142226,-8.457623502,-8.402846213,-8.435909406,-8.508879727,-8.469015894,-8.406164127,-8.470438481,-8.616990267,-8.618676683,-8.532772741,-8.570418137,-8.691204104,-8.679638717,-8.589462977,-8.63392885,-8.770953678,-8.79310139,-8.707544569,-8.744990169,-8.888537881,-8.923271687,-8.784641284,-8.75301929,-8.858154408,-8.907554144,-8.781523614,-8.759140602,-8.894240426,-8.981150724,-8.838924201,-8.777458193,-8.878110768,-8.945957208,-8.785935964,-8.710063787,-8.801625792,-8.887496697,-8.771956173,-8.699694152,-8.772777836,-8.848140572,-8.755725324,-8.695576724,-8.770608416,-8.85065573,-8.754784548,-8.667564594,-8.698616269,-8.764103425,-8.703091388,-8.613364333,-8.640796665,-8.753372808,-8.745521783,-8.629251415,-8.626432884,-8.775678238,-8.855663617,-8.790030861,-8.760760675,-8.851313467,-8.889065842,-8.803041834,-8.770561003,-8.897465323,-9.016332198,-8.938434577,-8.840382429,-8.878107021,-8.946696326,-8.902124088,-8.844606289,-8.896369745,-8.976034399,-8.921684501,-8.843606724,-8.879531921,-8.972607879,-8.952508619,-8.893558867,-8.910365502,-8.942936303,-8.890974362,-8.859013859,-8.919531056,-8.965703737,-8.907993377,-8.87764208,-8.933431572,-8.969747724,-8.896686731,-8.842468464,-8.894371382,-8.955506079,-8.898020691,-8.831740346,-8.860509574,-8.929022416,-8.902091164,-8.832723177,-8.849136308,-8.942907412,-8.992503865,-9.015694503,-9.071370752,-9.11614595,-9.047102384,-8.987892743,-9.016331074,-9.07808939,-9.04784541,-9.020408533
